soc_fraction,two_theta_deg,intensity_au
0.451923,37.351046,0.762175
0.451923,37.398745,0.9035736
0.451923,37.446444,0.9433857
0.451923,37.494142,0.866639
0.451923,37.541841,0.7017985
0.451923,37.58954,0.503898
0.451923,37.637238,0.3252419
0.451923,37.684937,0.1945832
0.451923,37.732636,0.1147856
0.451923,37.780335,0.0734565
0.451923,37.828033,0.0551421
0.451923,37.875732,0.0481594
0.451923,37.923431,0.0458603
0.451923,37.97113,0.0452047
0.451923,38.018828,0.0450426
0.451923,38.066527,0.0450077
0.451923,38.114226,0.0450012
0.451923,38.161925,0.0450002
0.451923,38.209623,0.045
0.451923,38.257322,0.045
0.451923,38.305021,0.045
0.451923,38.35272,0.045
0.451923,38.400418,0.045
0.451923,38.448117,0.045
0.451923,38.495816,0.045
0.451923,38.543515,0.045
0.451923,38.591213,0.045
0.451923,38.638912,0.045
0.451923,38.686611,0.045
0.451923,38.73431,0.045
0.451923,38.782008,0.045
0.451923,38.829707,0.045
0.451923,38.877406,0.045
0.451923,38.925105,0.045
0.451923,38.972803,0.045
0.451923,39.020502,0.045
0.451923,39.068201,0.045
0.451923,39.1159,0.045
0.451923,39.163598,0.045
0.451923,39.211297,0.045
0.451923,39.258996,0.045
0.451923,39.306695,0.045
0.451923,39.354393,0.045
0.451923,39.402092,0.045
0.451923,39.449791,0.045
0.451923,39.49749,0.045
0.451923,39.545188,0.045
0.451923,39.592887,0.045
0.451923,39.640586,0.045
0.451923,39.688285,0.045
0.451923,39.735983,0.045
0.451923,39.783682,0.045
0.451923,39.831381,0.045
0.451923,39.879079,0.045
0.451923,39.926778,0.045
0.451923,39.974477,0.045
0.451923,40.022176,0.045
0.451923,40.069874,0.045
0.451923,40.117573,0.045
0.451923,40.165272,0.045
0.451923,40.212971,0.045
0.451923,40.260669,0.045
0.451923,40.308368,0.045
0.451923,40.356067,0.045
0.451923,40.403766,0.045
0.451923,40.451464,0.045
0.451923,40.499163,0.045
0.451923,40.546862,0.045
0.451923,40.594561,0.045
0.451923,40.642259,0.045
0.451923,40.689958,0.045
0.451923,40.737657,0.045
0.451923,40.785356,0.045
0.451923,40.833054,0.045
0.451923,40.880753,0.045
0.451923,40.928452,0.045
0.451923,40.976151,0.045
0.451923,41.023849,0.045
0.451923,41.071548,0.045
0.451923,41.119247,0.045
0.451923,41.166946,0.045
0.451923,41.214644,0.045
0.451923,41.262343,0.045
0.451923,41.310042,0.045
0.451923,41.357741,0.045
0.451923,41.405439,0.045
0.451923,41.453138,0.045
0.451923,41.500837,0.045
0.451923,41.548536,0.045
0.451923,41.596234,0.045
0.451923,41.643933,0.045
0.451923,41.691632,0.045
0.451923,41.739331,0.045
0.451923,41.787029,0.045
0.451923,41.834728,0.045
0.451923,41.882427,0.045
0.451923,41.930126,0.045
0.451923,41.977824,0.045
0.451923,42.025523,0.045
0.451923,42.073222,0.045
0.451923,42.120921,0.045
0.451923,42.168619,0.045
0.451923,42.216318,0.045
0.451923,42.264017,0.045
0.451923,42.311715,0.045
0.451923,42.359414,0.045
0.451923,42.407113,0.0450001
0.451923,42.454812,0.0450004
0.451923,42.50251,0.045002
0.451923,42.550209,0.0450096
0.451923,42.597908,0.0450415
0.451923,42.645607,0.0451614
0.451923,42.693305,0.0455681
0.451923,42.741004,0.0468071
0.451923,42.788703,0.0501952
0.451923,42.836402,0.058499
0.451923,42.8841,0.0767021
0.451923,42.931799,0.1122912
0.451923,42.979498,0.174096
0.451923,43.027197,0.2688475
0.451923,43.074895,0.3958135
0.451923,43.122594,0.5419185
0.451923,43.170293,0.681178
0.451923,43.217992,0.7811341
0.451923,43.26569,0.8148744
0.451923,43.313389,0.7727254
0.451923,43.361088,0.6667273
0.451923,43.408787,0.5250838
0.451923,43.456485,0.3800571
0.451923,43.504184,0.2563515
0.451923,43.551883,0.1654971
0.451923,43.599582,0.1070916
0.451923,43.64728,0.0739183
0.451923,43.694979,0.057173
0.451923,43.742678,0.0496314
0.451923,43.790377,0.0465926
0.451923,43.838075,0.045495
0.451923,43.885774,0.045139
0.451923,43.933473,0.0450353
0.451923,43.981172,0.0450081
0.451923,44.02887,0.0450017
0.451923,44.076569,0.0450003
0.451923,44.124268,0.0450001
0.451923,44.171967,0.045
0.451923,44.219665,0.045
0.451923,44.267364,0.045
0.451923,44.315063,0.045
0.451923,44.362762,0.045
0.451923,44.41046,0.045
0.451923,44.458159,0.045
0.451923,44.505858,0.045
0.451923,44.553556,0.045
0.451923,44.601255,0.045
0.451923,44.648954,0.045
0.451923,44.696653,0.045
0.451923,44.744351,0.045
0.451923,44.79205,0.045
0.451923,44.839749,0.045
0.451923,44.887448,0.045
0.451923,44.935146,0.045
0.451923,44.982845,0.045
0.451923,45.030544,0.045
0.451923,45.078243,0.045
0.451923,45.125941,0.045
0.451923,45.17364,0.045
0.451923,45.221339,0.045
0.451923,45.269038,0.045
0.451923,45.316736,0.045
0.451923,45.364435,0.045
0.451923,45.412134,0.045
0.451923,45.459833,0.045
0.451923,45.507531,0.045
0.451923,45.55523,0.045
0.451923,45.602929,0.045
0.451923,45.650628,0.045
0.451923,45.698326,0.045
0.451923,45.746025,0.045
0.451923,45.793724,0.045
0.451923,45.841423,0.045
0.451923,45.889121,0.045
0.451923,45.93682,0.045
0.451923,45.984519,0.045
0.451923,46.032218,0.045
0.451923,46.079916,0.045
0.451923,46.127615,0.045
0.451923,46.175314,0.045
0.451923,46.223013,0.045
0.451923,46.270711,0.045
0.451923,46.31841,0.045
0.451923,46.366109,0.045
0.451923,46.413808,0.045
0.451923,46.461506,0.045
0.451923,46.509205,0.045
0.451923,46.556904,0.045
0.451923,46.604603,0.045
0.451923,46.652301,0.045
0.451923,46.7,0.045
0.461538,35.3,0.045
0.461538,35.347699,0.045
0.461538,35.395397,0.045
0.461538,35.443096,0.045
0.461538,35.490795,0.045
0.461538,35.538494,0.045
0.461538,35.586192,0.045
0.461538,35.633891,0.045
0.461538,35.68159,0.045
0.461538,35.729289,0.045
0.461538,35.776987,0.045
0.461538,35.824686,0.045
0.461538,35.872385,0.045
0.461538,35.920084,0.045
0.461538,35.967782,0.045
0.461538,36.015481,0.045
0.461538,36.06318,0.045
0.461538,36.110879,0.045
0.461538,36.158577,0.045
0.461538,36.206276,0.045
0.461538,36.253975,0.045
0.461538,36.301674,0.045
0.461538,36.349372,0.045
0.461538,36.397071,0.045
0.461538,36.44477,0.045
0.461538,36.492469,0.045
0.461538,36.540167,0.045
0.461538,36.587866,0.045
0.461538,36.635565,0.045
0.461538,36.683264,0.045
0.461538,36.730962,0.0450002
0.461538,36.778661,0.0450016
0.461538,36.82636,0.0450101
0.461538,36.874059,0.0450546
0.461538,36.921757,0.0452573
0.461538,36.969456,0.0460593
0.461538,37.017155,0.0488109
0.461538,37.064854,0.0569837
0.461538,37.112552,0.0779368
0.461538,37.160251,0.1241234
0.461538,37.20795,0.2111352
0.461538,37.255649,0.3498958
0.461538,37.303347,0.5340735
0.461538,37.351046,0.730693
0.461538,37.398745,0.8852687
0.461538,37.446444,0.9449939
0.461538,37.494142,0.8875464
0.461538,37.541841,0.7344155
0.461538,37.58954,0.5380615
0.461538,37.637238,0.3532152
0.461538,37.684937,0.2133992
0.461538,37.732636,0.125419
0.461538,37.780335,0.0785668
0.461538,37.828033,0.057246
0.461538,37.875732,0.0489049
0.461538,37.923431,0.0460883
0.461538,37.97113,0.0452651
0.461538,38.018828,0.0450564
0.461538,38.066527,0.0450105
0.461538,38.114226,0.0450017
0.461538,38.161925,0.0450002
0.461538,38.209623,0.045
0.461538,38.257322,0.045
0.461538,38.305021,0.045
0.461538,38.35272,0.045
0.461538,38.400418,0.045
0.461538,38.448117,0.045
0.461538,38.495816,0.045
0.461538,38.543515,0.045
0.461538,38.591213,0.045
0.461538,38.638912,0.045
0.461538,38.686611,0.045
0.461538,38.73431,0.045
0.461538,38.782008,0.045
0.461538,38.829707,0.045
0.461538,38.877406,0.045
0.461538,38.925105,0.045
0.461538,38.972803,0.045
0.461538,39.020502,0.045
0.461538,39.068201,0.045
0.461538,39.1159,0.045
0.461538,39.163598,0.045
0.461538,39.211297,0.045
0.461538,39.258996,0.045
0.461538,39.306695,0.045
0.461538,39.354393,0.045
0.461538,39.402092,0.045
0.461538,39.449791,0.045
0.461538,39.49749,0.045
0.461538,39.545188,0.045
0.461538,39.592887,0.045
0.461538,39.640586,0.045
0.461538,39.688285,0.045
0.461538,39.735983,0.045
0.461538,39.783682,0.045
0.461538,39.831381,0.045
0.461538,39.879079,0.045
0.461538,39.926778,0.045
0.461538,39.974477,0.045
0.461538,40.022176,0.045
0.461538,40.069874,0.045
0.461538,40.117573,0.045
0.461538,40.165272,0.045
0.461538,40.212971,0.045
0.461538,40.260669,0.045
0.461538,40.308368,0.045
0.461538,40.356067,0.045
0.461538,40.403766,0.045
0.461538,40.451464,0.045
0.461538,40.499163,0.045
0.461538,40.546862,0.045
0.461538,40.594561,0.045
0.461538,40.642259,0.045
0.461538,40.689958,0.045
0.461538,40.737657,0.045
0.461538,40.785356,0.045
0.461538,40.833054,0.045
0.461538,40.880753,0.045
0.461538,40.928452,0.045
0.461538,40.976151,0.045
0.461538,41.023849,0.045
0.461538,41.071548,0.045
0.461538,41.119247,0.045
0.461538,41.166946,0.045
0.461538,41.214644,0.045
0.461538,41.262343,0.045
0.461538,41.310042,0.045
0.461538,41.357741,0.045
0.461538,41.405439,0.045
0.461538,41.453138,0.045
0.461538,41.500837,0.045
0.461538,41.548536,0.045
0.461538,41.596234,0.045
0.461538,41.643933,0.045
0.461538,41.691632,0.045
0.461538,41.739331,0.045
0.461538,41.787029,0.045
0.461538,41.834728,0.045
0.461538,41.882427,0.045
0.461538,41.930126,0.045
0.461538,41.977824,0.045
0.461538,42.025523,0.045
0.461538,42.073222,0.045
0.461538,42.120921,0.045
0.461538,42.168619,0.045
0.461538,42.216318,0.045
0.461538,42.264017,0.045
0.461538,42.311715,0.045
0.461538,42.359414,0.045
0.461538,42.407113,0.0450001
0.461538,42.454812,0.0450005
0.461538,42.50251,0.0450026
0.461538,42.550209,0.0450122
0.461538,42.597908,0.0450518
0.461538,42.645607,0.0451986
0.461538,42.693305,0.0456877
0.461538,42.741004,0.0471526
0.461538,42.788703,0.0510895
0.461538,42.836402,0.0605701
0.461538,42.8841,0.0809818
0.461538,42.931799,0.1201553
0.461538,42.979498,0.1868798
0.461538,43.027197,0.2870841
0.461538,43.074895,0.4183333
0.461538,43.122594,0.5653695
0.461538,43.170293,0.700559
0.461538,43.217992,0.7914425
0.461538,43.26569,0.8131848
0.461538,43.313389,0.7595288
0.461538,43.361088,0.6457012
0.461538,43.408787,0.5014382
0.461538,43.456485,0.3584658
0.461538,43.504184,0.2395732
0.461538,43.551883,0.1541593
0.461538,43.599582,0.1003507
0.461538,43.64728,0.0703671
0.461538,43.694979,0.0555076
0.461538,43.742678,0.0489339
0.461538,43.790377,0.0463311
0.461538,43.838075,0.0454071
0.461538,43.885774,0.0451125
0.461538,43.933473,0.0450281
0.461538,43.981172,0.0450063
0.461538,44.02887,0.0450013
0.461538,44.076569,0.0450002
0.461538,44.124268,0.045
0.461538,44.171967,0.045
0.461538,44.219665,0.045
0.461538,44.267364,0.045
0.461538,44.315063,0.045
0.461538,44.362762,0.045
0.461538,44.41046,0.045
0.461538,44.458159,0.045
0.461538,44.505858,0.045
0.461538,44.553556,0.045
0.461538,44.601255,0.045
0.461538,44.648954,0.045
0.461538,44.696653,0.045
0.461538,44.744351,0.045
0.461538,44.79205,0.045
0.461538,44.839749,0.045
0.461538,44.887448,0.045
0.461538,44.935146,0.045
0.461538,44.982845,0.045
0.461538,45.030544,0.045
0.461538,45.078243,0.045
0.461538,45.125941,0.045
0.461538,45.17364,0.045
0.461538,45.221339,0.045
0.461538,45.269038,0.045
0.461538,45.316736,0.045
0.461538,45.364435,0.045
0.461538,45.412134,0.045
0.461538,45.459833,0.045
0.461538,45.507531,0.045
0.461538,45.55523,0.045
0.461538,45.602929,0.045
0.461538,45.650628,0.045
0.461538,45.698326,0.045
0.461538,45.746025,0.045
0.461538,45.793724,0.045
0.461538,45.841423,0.045
0.461538,45.889121,0.045
0.461538,45.93682,0.045
0.461538,45.984519,0.045
0.461538,46.032218,0.045
0.461538,46.079916,0.045
0.461538,46.127615,0.045
0.461538,46.175314,0.045
0.461538,46.223013,0.045
0.461538,46.270711,0.045
0.461538,46.31841,0.045
0.461538,46.366109,0.045
0.461538,46.413808,0.045
0.461538,46.461506,0.045
0.461538,46.509205,0.045
0.461538,46.556904,0.045
0.461538,46.604603,0.045
0.461538,46.652301,0.045
0.461538,46.7,0.045
0.471154,35.3,0.045
0.471154,35.347699,0.045
0.471154,35.395397,0.045
0.471154,35.443096,0.045
0.471154,35.490795,0.045
0.471154,35.538494,0.045
0.471154,35.586192,0.045
0.471154,35.633891,0.045
0.471154,35.68159,0.045
0.471154,35.729289,0.045
0.471154,35.776987,0.045
0.471154,35.824686,0.045
0.471154,35.872385,0.045
0.471154,35.920084,0.045
0.471154,35.967782,0.045
0.471154,36.015481,0.045
0.471154,36.06318,0.045
0.471154,36.110879,0.045
0.471154,36.158577,0.045
0.471154,36.206276,0.045
0.471154,36.253975,0.045
0.471154,36.301674,0.045
0.471154,36.349372,0.045
0.471154,36.397071,0.045
0.471154,36.44477,0.045
0.471154,36.492469,0.045
0.471154,36.540167,0.045
0.471154,36.587866,0.045
0.471154,36.635565,0.045
0.471154,36.683264,0.045
0.471154,36.730962,0.0450002
0.471154,36.778661,0.0450012
0.471154,36.82636,0.0450075
0.471154,36.874059,0.0450412
0.471154,36.921757,0.0451986
0.471154,36.969456,0.0458369
0.471154,37.017155,0.048082
0.471154,37.064854,0.0549202
0.471154,37.112552,0.0729092
0.471154,37.160251,0.113629
0.471154,37.20795,0.192503
0.471154,37.255649,0.3220937
0.471154,37.303347,0.4999728
0.471154,37.351046,0.6979457
0.471154,37.398745,0.8640334
0.471154,37.446444,0.9429642
0.471154,37.494142,0.905497
0.471154,37.541841,0.7657301
0.471154,37.58954,0.5726292
0.471154,37.637238,0.382612
0.471154,37.684937,0.2338165
0.471154,37.732636,0.1372985
0.471154,37.780335,0.0844351
0.471154,37.828033,0.0597266
0.471154,37.875732,0.0498068
0.471154,37.923431,0.0463713
0.471154,37.97113,0.045342
0.471154,38.018828,0.0450745
0.471154,38.066527,0.0450142
0.471154,38.114226,0.0450024
0.471154,38.161925,0.0450003
0.471154,38.209623,0.045
0.471154,38.257322,0.045
0.471154,38.305021,0.045
0.471154,38.35272,0.045
0.471154,38.400418,0.045
0.471154,38.448117,0.045
0.471154,38.495816,0.045
0.471154,38.543515,0.045
0.471154,38.591213,0.045
0.471154,38.638912,0.045
0.471154,38.686611,0.045
0.471154,38.73431,0.045
0.471154,38.782008,0.045
0.471154,38.829707,0.045
0.471154,38.877406,0.045
0.471154,38.925105,0.045
0.471154,38.972803,0.045
0.471154,39.020502,0.045
0.471154,39.068201,0.045
0.471154,39.1159,0.045
0.471154,39.163598,0.045
0.471154,39.211297,0.045
0.471154,39.258996,0.045
0.471154,39.306695,0.045
0.471154,39.354393,0.045
0.471154,39.402092,0.045
0.471154,39.449791,0.045
0.471154,39.49749,0.045
0.471154,39.545188,0.045
0.471154,39.592887,0.045
0.471154,39.640586,0.045
0.471154,39.688285,0.045
0.471154,39.735983,0.045
0.471154,39.783682,0.045
0.471154,39.831381,0.045
0.471154,39.879079,0.045
0.471154,39.926778,0.045
0.471154,39.974477,0.045
0.471154,40.022176,0.045
0.471154,40.069874,0.045
0.471154,40.117573,0.045
0.471154,40.165272,0.045
0.471154,40.212971,0.045
0.471154,40.260669,0.045
0.471154,40.308368,0.045
0.471154,40.356067,0.045
0.471154,40.403766,0.045
0.471154,40.451464,0.045
0.471154,40.499163,0.045
0.471154,40.546862,0.045
0.471154,40.594561,0.045
0.471154,40.642259,0.045
0.471154,40.689958,0.045
0.471154,40.737657,0.045
0.471154,40.785356,0.045
0.471154,40.833054,0.045
0.471154,40.880753,0.045
0.471154,40.928452,0.045
0.471154,40.976151,0.045
0.471154,41.023849,0.045
0.471154,41.071548,0.045
0.471154,41.119247,0.045
0.471154,41.166946,0.045
0.471154,41.214644,0.045
0.471154,41.262343,0.045
0.471154,41.310042,0.045
0.471154,41.357741,0.045
0.471154,41.405439,0.045
0.471154,41.453138,0.045
0.471154,41.500837,0.045
0.471154,41.548536,0.045
0.471154,41.596234,0.045
0.471154,41.643933,0.045
0.471154,41.691632,0.045
0.471154,41.739331,0.045
0.471154,41.787029,0.045
0.471154,41.834728,0.045
0.471154,41.882427,0.045
0.471154,41.930126,0.045
0.471154,41.977824,0.045
0.471154,42.025523,0.045
0.471154,42.073222,0.045
0.471154,42.120921,0.045
0.471154,42.168619,0.045
0.471154,42.216318,0.045
0.471154,42.264017,0.045
0.471154,42.311715,0.045
0.471154,42.359414,0.045
0.471154,42.407113,0.0450001
0.471154,42.454812,0.0450007
0.471154,42.50251,0.0450034
0.471154,42.550209,0.0450155
0.471154,42.597908,0.0450646
0.471154,42.645607,0.0452437
0.471154,42.693305,0.0458304
0.471154,42.741004,0.0475576
0.471154,42.788703,0.0521196
0.471154,42.836402,0.0629129
0.471154,42.8841,0.0857347
0.471154,42.931799,0.1287234
0.471154,42.979498,0.20053
0.471154,43.027197,0.3061358
0.471154,43.074895,0.441281
0.471154,43.122594,0.5885316
0.471154,43.170293,0.7188001
0.471154,43.217992,0.7999568
0.471154,43.26569,0.8095357
0.471154,43.313389,0.7447747
0.471154,43.361088,0.6238997
0.471154,43.408787,0.4778458
0.471154,43.456485,0.3375148
0.471154,43.504184,0.2236681
0.471154,43.551883,0.143635
0.471154,43.599582,0.0942153
0.471154,43.64728,0.0671949
0.471154,43.694979,0.0540467
0.471154,43.742678,0.0483328
0.471154,43.790377,0.0461097
0.471154,43.838075,0.045334
0.471154,43.885774,0.0450908
0.471154,43.933473,0.0450223
0.471154,43.981172,0.045005
0.471154,44.02887,0.045001
0.471154,44.076569,0.0450002
0.471154,44.124268,0.045
0.471154,44.171967,0.045
0.471154,44.219665,0.045
0.471154,44.267364,0.045
0.471154,44.315063,0.045
0.471154,44.362762,0.045
0.471154,44.41046,0.045
0.471154,44.458159,0.045
0.471154,44.505858,0.045
0.471154,44.553556,0.045
0.471154,44.601255,0.045
0.471154,44.648954,0.045
0.471154,44.696653,0.045
0.471154,44.744351,0.045
0.471154,44.79205,0.045
0.471154,44.839749,0.045
0.471154,44.887448,0.045
0.471154,44.935146,0.045
0.471154,44.982845,0.045
0.471154,45.030544,0.045
0.471154,45.078243,0.045
0.471154,45.125941,0.045
0.471154,45.17364,0.045
0.471154,45.221339,0.045
0.471154,45.269038,0.045
0.471154,45.316736,0.045
0.471154,45.364435,0.045
0.471154,45.412134,0.045
0.471154,45.459833,0.045
0.471154,45.507531,0.045
0.471154,45.55523,0.045
0.471154,45.602929,0.045
0.471154,45.650628,0.045
0.471154,45.698326,0.045
0.471154,45.746025,0.045
0.471154,45.793724,0.045
0.471154,45.841423,0.045
0.471154,45.889121,0.045
0.471154,45.93682,0.045
0.471154,45.984519,0.045
0.471154,46.032218,0.045
0.471154,46.079916,0.045
0.471154,46.127615,0.045
0.471154,46.175314,0.045
0.471154,46.223013,0.045
0.471154,46.270711,0.045
0.471154,46.31841,0.045
0.471154,46.366109,0.045
0.471154,46.413808,0.045
0.471154,46.461506,0.045
0.471154,46.509205,0.045
0.471154,46.556904,0.045
0.471154,46.604603,0.045
0.471154,46.652301,0.045
0.471154,46.7,0.045
0.480769,35.3,0.045
0.480769,35.347699,0.045
0.480769,35.395397,0.045
0.480769,35.443096,0.045
0.480769,35.490795,0.045
0.480769,35.538494,0.045
0.480769,35.586192,0.045
0.480769,35.633891,0.045
0.480769,35.68159,0.045
0.480769,35.729289,0.045
0.480769,35.776987,0.045
0.480769,35.824686,0.045
0.480769,35.872385,0.045
0.480769,35.920084,0.045
0.480769,35.967782,0.045
0.480769,36.015481,0.045
0.480769,36.06318,0.045
0.480769,36.110879,0.045
0.480769,36.158577,0.045
0.480769,36.206276,0.045
0.480769,36.253975,0.045
0.480769,36.301674,0.045
0.480769,36.349372,0.045
0.480769,36.397071,0.045
0.480769,36.44477,0.045
0.480769,36.492469,0.045
0.480769,36.540167,0.045
0.480769,36.587866,0.045
0.480769,36.635565,0.045
0.480769,36.683264,0.045
0.480769,36.730962,0.0450001
0.480769,36.778661,0.0450008
0.480769,36.82636,0.0450055
0.480769,36.874059,0.0450309
0.480769,36.921757,0.0451527
0.480769,36.969456,0.0456585
0.480769,37.017155,0.0474824
0.480769,37.064854,0.0531789
0.480769,37.112552,0.0685536
0.480769,37.160251,0.1042862
0.480769,37.20795,0.1754316
0.480769,37.255649,0.2958099
0.480769,37.303347,0.4665406
0.480769,37.351046,0.6642516
0.480769,37.398745,0.840111
0.480769,37.446444,0.9373214
0.480769,37.494142,0.9202814
0.480769,37.541841,0.7954246
0.480769,37.58954,0.6073404
0.480769,37.637238,0.4133192
0.480769,37.684937,0.2558543
0.480769,37.732636,0.1505051
0.480769,37.780335,0.0911421
0.480769,37.828033,0.0626382
0.480769,37.875732,0.0508931
0.480769,37.923431,0.0467209
0.480769,37.97113,0.0454393
0.480769,38.018828,0.045098
0.480769,38.066527,0.0450191
0.480769,38.114226,0.0450033
0.480769,38.161925,0.0450005
0.480769,38.209623,0.0450001
0.480769,38.257322,0.045
0.480769,38.305021,0.045
0.480769,38.35272,0.045
0.480769,38.400418,0.045
0.480769,38.448117,0.045
0.480769,38.495816,0.045
0.480769,38.543515,0.045
0.480769,38.591213,0.045
0.480769,38.638912,0.045
0.480769,38.686611,0.045
0.480769,38.73431,0.045
0.480769,38.782008,0.045
0.480769,38.829707,0.045
0.480769,38.877406,0.045
0.480769,38.925105,0.045
0.480769,38.972803,0.045
0.480769,39.020502,0.045
0.480769,39.068201,0.045
0.480769,39.1159,0.045
0.480769,39.163598,0.045
0.480769,39.211297,0.045
0.480769,39.258996,0.045
0.480769,39.306695,0.045
0.480769,39.354393,0.045
0.480769,39.402092,0.045
0.480769,39.449791,0.045
0.480769,39.49749,0.045
0.480769,39.545188,0.045
0.480769,39.592887,0.045
0.480769,39.640586,0.045
0.480769,39.688285,0.045
0.480769,39.735983,0.045
0.480769,39.783682,0.045
0.480769,39.831381,0.045
0.480769,39.879079,0.045
0.480769,39.926778,0.045
0.480769,39.974477,0.045
0.480769,40.022176,0.045
0.480769,40.069874,0.045
0.480769,40.117573,0.045
0.480769,40.165272,0.045
0.480769,40.212971,0.045
0.480769,40.260669,0.045
0.480769,40.308368,0.045
0.480769,40.356067,0.045
0.480769,40.403766,0.045
0.480769,40.451464,0.045
0.480769,40.499163,0.045
0.480769,40.546862,0.045
0.480769,40.594561,0.045
0.480769,40.642259,0.045
0.480769,40.689958,0.045
0.480769,40.737657,0.045
0.480769,40.785356,0.045
0.480769,40.833054,0.045
0.480769,40.880753,0.045
0.480769,40.928452,0.045
0.480769,40.976151,0.045
0.480769,41.023849,0.045
0.480769,41.071548,0.045
0.480769,41.119247,0.045
0.480769,41.166946,0.045
0.480769,41.214644,0.045
0.480769,41.262343,0.045
0.480769,41.310042,0.045
0.480769,41.357741,0.045
0.480769,41.405439,0.045
0.480769,41.453138,0.045
0.480769,41.500837,0.045
0.480769,41.548536,0.045
0.480769,41.596234,0.045
0.480769,41.643933,0.045
0.480769,41.691632,0.045
0.480769,41.739331,0.045
0.480769,41.787029,0.045
0.480769,41.834728,0.045
0.480769,41.882427,0.045
0.480769,41.930126,0.045
0.480769,41.977824,0.045
0.480769,42.025523,0.045
0.480769,42.073222,0.045
0.480769,42.120921,0.045
0.480769,42.168619,0.045
0.480769,42.216318,0.045
0.480769,42.264017,0.045
0.480769,42.311715,0.045
0.480769,42.359414,0.045
0.480769,42.407113,0.0450002
0.480769,42.454812,0.0450009
0.480769,42.50251,0.0450043
0.480769,42.550209,0.0450196
0.480769,42.597908,0.0450804
0.480769,42.645607,0.0452982
0.480769,42.693305,0.0460001
0.480769,42.741004,0.0480309
0.480769,42.788703,0.0533025
0.480769,42.836402,0.0655555
0.480769,42.8841,0.0909972
0.480769,42.931799,0.1380295
0.480769,42.979498,0.215057
0.480769,43.027197,0.3259654
0.480769,43.074895,0.464562
0.480769,43.122594,0.6112706
0.480769,43.170293,0.7357751
0.480769,43.217992,0.8066125
0.480769,43.26569,0.8039552
0.480769,43.313389,0.7285699
0.480769,43.361088,0.6014606
0.480769,43.408787,0.4544215
0.480769,43.456485,0.3172649
0.480769,43.504184,0.2086429
0.480769,43.551883,0.1338971
0.480769,43.599582,0.0886478
0.480769,43.64728,0.0643697
0.480769,43.694979,0.052769
0.480769,43.742678,0.0478164
0.480769,43.790377,0.0459228
0.480769,43.838075,0.0452733
0.480769,43.885774,0.0450731
0.480769,43.933473,0.0450177
0.480769,43.981172,0.0450039
0.480769,44.02887,0.0450008
0.480769,44.076569,0.0450001
0.480769,44.124268,0.045
0.480769,44.171967,0.045
0.480769,44.219665,0.045
0.480769,44.267364,0.045
0.480769,44.315063,0.045
0.480769,44.362762,0.045
0.480769,44.41046,0.045
0.480769,44.458159,0.045
0.480769,44.505858,0.045
0.480769,44.553556,0.045
0.480769,44.601255,0.045
0.480769,44.648954,0.045
0.480769,44.696653,0.045
0.480769,44.744351,0.045
0.480769,44.79205,0.045
0.480769,44.839749,0.045
0.480769,44.887448,0.045
0.480769,44.935146,0.045
0.480769,44.982845,0.045
0.480769,45.030544,0.045
0.480769,45.078243,0.045
0.480769,45.125941,0.045
0.480769,45.17364,0.045
0.480769,45.221339,0.045
0.480769,45.269038,0.045
0.480769,45.316736,0.045
0.480769,45.364435,0.045
0.480769,45.412134,0.045
0.480769,45.459833,0.045
0.480769,45.507531,0.045
0.480769,45.55523,0.045
0.480769,45.602929,0.045
0.480769,45.650628,0.045
0.480769,45.698326,0.045
0.480769,45.746025,0.045
0.480769,45.793724,0.045
0.480769,45.841423,0.045
0.480769,45.889121,0.045
0.480769,45.93682,0.045
0.480769,45.984519,0.045
0.480769,46.032218,0.045
0.480769,46.079916,0.045
0.480769,46.127615,0.045
0.480769,46.175314,0.045
0.480769,46.223013,0.045
0.480769,46.270711,0.045
0.480769,46.31841,0.045
0.480769,46.366109,0.045
0.480769,46.413808,0.045
0.480769,46.461506,0.045
0.480769,46.509205,0.045
0.480769,46.556904,0.045
0.480769,46.604603,0.045
0.480769,46.652301,0.045
0.480769,46.7,0.045
0.490385,35.3,0.045
0.490385,35.347699,0.045
0.490385,35.395397,0.045
0.490385,35.443096,0.045
0.490385,35.490795,0.045
0.490385,35.538494,0.045
0.490385,35.586192,0.045
0.490385,35.633891,0.045
0.490385,35.68159,0.045
0.490385,35.729289,0.045
0.490385,35.776987,0.045
0.490385,35.824686,0.045
0.490385,35.872385,0.045
0.490385,35.920084,0.045
0.490385,35.967782,0.045
0.490385,36.015481,0.045
0.490385,36.06318,0.045
0.490385,36.110879,0.045
0.490385,36.158577,0.045
0.490385,36.206276,0.045
0.490385,36.253975,0.045
0.490385,36.301674,0.045
0.490385,36.349372,0.045
0.490385,36.397071,0.045
0.490385,36.44477,0.045
0.490385,36.492469,0.045
0.490385,36.540167,0.045
0.490385,36.587866,0.045
0.490385,36.635565,0.045
0.490385,36.683264,0.045
0.490385,36.730962,0.0450001
0.490385,36.778661,0.0450006
0.490385,36.82636,0.045004
0.490385,36.874059,0.0450231
0.490385,36.921757,0.0451169
0.490385,36.969456,0.0455161
0.490385,37.017155,0.0469913
0.490385,37.064854,0.051716
0.490385,37.112552,0.0647975
0.490385,37.160251,0.0960085
0.490385,37.20795,0.1598702
0.490385,37.255649,0.2711025
0.490385,37.303347,0.4339881
0.490385,37.351046,0.6299248
0.490385,37.398745,0.8137705
