x_um,y_um,LiF2_minus_relative_signal,C2HO_minus_relative_signal
40.9396,41.6107,0.48699,0.59554
41.6107,41.6107,0.46665,0.59032
42.2819,41.6107,0.46606,0.57377
42.953,41.6107,0.48431,0.54667
43.6242,41.6107,0.53749,0.50035
44.2953,41.6107,0.45737,0.52852
44.9664,41.6107,0.4665,0.50786
45.6376,41.6107,0.42388,0.51692
46.3087,41.6107,0.44797,0.49014
46.9799,41.6107,0.44604,0.47925
47.651,41.6107,0.41956,0.48363
48.3221,41.6107,0.42234,0.47354
48.9933,41.6107,0.46028,0.44585
49.6644,41.6107,0.45212,0.4458
50.3356,41.6107,0.47986,0.42791
51.0067,41.6107,0.511,0.41025
51.6779,41.6107,0.49806,0.41921
52.349,41.6107,0.49187,0.42651
53.0201,41.6107,0.48549,0.43592
53.6913,41.6107,0.573,0.3951
54.3624,41.6107,0.51844,0.43495
55.0336,41.6107,0.63672,0.38041
55.7047,41.6107,0.64884,0.38624
56.3758,41.6107,0.58092,0.43773
57.047,41.6107,0.634,0.42298
57.7181,41.6107,0.64018,0.43498
58.3893,41.6107,0.68638,0.42522
59.0604,41.6107,0.72983,0.41718
59.7315,41.6107,0.68386,0.45873
60.4027,41.6107,0.72938,0.44914
61.0738,41.6107,0.77272,0.44017
61.745,41.6107,0.76098,0.46096
62.4161,41.6107,0.75112,0.47965
63.0872,41.6107,0.85188,0.43564
63.7584,41.6107,0.83393,0.4561
64.4295,41.6107,0.84297,0.45998
65.1007,41.6107,0.80986,0.48551
65.7718,41.6107,0.81924,0.48559
66.443,41.6107,0.79677,0.50144
67.1141,41.6107,0.86473,0.46509
67.7852,41.6107,0.83759,0.47957
68.4564,41.6107,0.8071,0.49394
69.1275,41.6107,0.80141,0.49261
69.7987,41.6107,0.85928,0.45412
70.4698,41.6107,0.73239,0.51648
71.1409,41.6107,0.83724,0.4485
71.8121,41.6107,0.74588,0.48797
72.4832,41.6107,0.81967,0.43437
73.1544,41.6107,0.77308,0.44644
73.8255,41.6107,0.77647,0.42974
74.4966,41.6107,0.75927,0.42365
75.1678,41.6107,0.72899,0.42418
75.8389,41.6107,0.71586,0.41473
76.5101,41.6107,0.75022,0.37862
77.1812,41.6107,0.72245,0.37692
77.8523,41.6107,0.66126,0.39385
78.5235,41.6107,0.68974,0.36117
79.1946,41.6107,0.67509,0.35279
79.8658,41.6107,0.65152,0.34983
80.5369,41.6107,0.66127,0.32891
81.2081,41.6107,0.66541,0.31175
81.8792,41.6107,0.63575,0.31406
82.5503,41.6107,0.65738,0.28861
83.2215,41.6107,0.65083,0.27957
83.8926,41.6107,0.66439,0.2601
84.5638,41.6107,0.7061,0.22573
85.2349,41.6107,0.64851,0.24721
85.906,41.6107,0.67144,0.2246
86.5772,41.6107,0.59623,0.25708
87.2483,41.6107,0.60323,0.2444
87.9195,41.6107,0.63376,0.21907
88.5906,41.6107,0.67975,0.18549
89.2617,41.6107,0.61638,0.21288
89.9329,41.6107,0.61782,0.20441
90.604,41.6107,0.69296,0.15506
91.2752,41.6107,0.54449,0.22987
91.9463,41.6107,0.58192,0.20131
92.6174,41.6107,0.54679,0.21285
93.2886,41.6107,0.57153,0.19088
93.9597,41.6107,0.52074,0.21056
94.6309,41.6107,0.57832,0.16969
95.302,41.6107,0.47288,0.21899
95.9732,41.6107,0.45586,0.21878
96.6443,41.6107,0.48262,0.19386
97.3154,41.6107,0.49712,0.17537
97.9866,41.6107,0.47483,0.17695
98.6577,41.6107,0.40589,0.20413
99.3289,41.6107,0.41135,0.1897
100.0,41.6107,0.30041,0.2397
0.0,42.2819,0.17688,0.30724
0.6711,42.2819,0.18679,0.3178
1.3423,42.2819,0.1711,0.34199
2.0134,42.2819,0.22828,0.325
2.6846,42.2819,0.30146,0.29833
3.3557,42.2819,0.19128,0.37259
4.0268,42.2819,0.25381,0.35
4.698,42.2819,0.30293,0.33386
5.3691,42.2819,0.26686,0.36403
6.0403,42.2819,0.20715,0.40634
6.7114,42.2819,0.2357,0.39865
7.3826,42.2819,0.3256,0.35597
8.0537,42.2819,0.30982,0.37114
8.7248,42.2819,0.34007,0.36
9.396,42.2819,0.32448,0.37367
10.0671,42.2819,0.33009,0.37504
10.7383,42.2819,0.31654,0.38669
11.4094,42.2819,0.33711,0.37915
12.0805,42.2819,0.31306,0.39633
12.7517,42.2819,0.25709,0.43133
13.4228,42.2819,0.28473,0.42014
14.094,42.2819,0.27864,0.4281
14.7651,42.2819,0.28387,0.43033
15.4362,42.2819,0.28937,0.43311
16.1074,42.2819,0.35241,0.40477
16.7785,42.2819,0.27737,0.45404
17.4497,42.2819,0.31907,0.43951
18.1208,42.2819,0.38495,0.41263
18.7919,42.2819,0.33214,0.45281
19.4631,42.2819,0.29282,0.48664
20.1342,42.2819,0.26798,0.51356
20.8054,42.2819,0.30642,0.50644
21.4765,42.2819,0.38711,0.47688
22.1477,42.2819,0.29653,0.54336
22.8188,42.2819,0.30269,0.55693
23.4899,42.2819,0.42685,0.50564
24.1611,42.2819,0.40597,0.53538
24.8322,42.2819,0.37987,0.56835
25.5034,42.2819,0.38651,0.58323
26.1745,42.2819,0.35765,0.61772
26.8456,42.2819,0.45281,0.583
27.5168,42.2819,0.37498,0.64379
28.1879,42.2819,0.45457,0.61636
28.8591,42.2819,0.4335,0.64381
29.5302,42.2819,0.46573,0.64043
30.2013,42.2819,0.50095,0.63394
30.8725,42.2819,0.47546,0.65954
31.5436,42.2819,0.5398,0.63345
32.2148,42.2819,0.48479,0.67171
32.8859,42.2819,0.50112,0.66829
33.557,42.2819,0.55916,0.63957
34.2282,42.2819,0.55771,0.64169
34.8993,42.2819,0.52773,0.65745
35.5705,42.2819,0.57286,0.62928
36.2416,42.2819,0.51714,0.65499
36.9128,42.2819,0.5172,0.64765
37.5839,42.2819,0.54471,0.62313
38.255,42.2819,0.49483,0.63978
38.9262,42.2819,0.59832,0.56965
39.5973,42.2819,0.52294,0.59745
40.2685,42.2819,0.54064,0.57238
40.9396,42.2819,0.41554,0.62569
41.6107,42.2819,0.50325,0.56016
42.2819,42.2819,0.52259,0.53221
42.953,42.2819,0.52031,0.51618
43.6242,42.2819,0.49262,0.51445
44.2953,42.2819,0.41945,0.53845
44.9664,42.2819,0.45996,0.50006
45.6376,42.2819,0.46287,0.48357
46.3087,42.2819,0.44396,0.48045
46.9799,42.2819,0.45169,0.46402
47.651,42.2819,0.40856,0.47752
48.3221,42.2819,0.46213,0.43917
48.9933,42.2819,0.51001,0.40598
49.6644,42.2819,0.42374,0.44939
50.3356,42.2819,0.49507,0.40744
51.0067,42.2819,0.41675,0.45082
51.6779,42.2819,0.45664,0.43076
52.349,42.2819,0.51396,0.40319
53.0201,42.2819,0.51123,0.41107
53.6913,42.2819,0.56085,0.39185
54.3624,42.2819,0.49412,0.4391
55.0336,42.2819,0.56754,0.41019
55.7047,42.2819,0.5992,0.40595
56.3758,42.2819,0.63639,0.39989
57.047,42.2819,0.62224,0.42337
57.7181,42.2819,0.60785,0.44774
58.3893,42.2819,0.59118,0.47386
59.0604,42.2819,0.62142,0.47414
59.7315,42.2819,0.73941,0.42564
60.4027,42.2819,0.77488,0.42264
61.0738,42.2819,0.77222,0.44022
61.745,42.2819,0.70111,0.49498
62.4161,42.2819,0.73543,0.49009
63.0872,42.2819,0.80891,0.46215
63.7584,42.2819,0.75908,0.50119
64.4295,42.2819,0.77391,0.50266
65.1007,42.2819,0.74314,0.52763
65.7718,42.2819,0.80476,0.49936
66.443,42.2819,0.80514,0.5031
67.1141,42.2819,0.7762,0.52106
67.7852,42.2819,0.7518,0.53443
68.4564,42.2819,0.78423,0.51415
69.1275,42.2819,0.8218,0.48899
69.7987,42.2819,0.83871,0.47335
70.4698,42.2819,0.81575,0.47798
71.1409,42.2819,0.80031,0.47669
71.8121,42.2819,0.76859,0.48283
72.4832,42.2819,0.76901,0.46967
73.1544,42.2819,0.81118,0.43205
73.8255,42.2819,0.69934,0.47887
74.4966,42.2819,0.73834,0.441
75.1678,42.2819,0.74773,0.41887
75.8389,42.2819,0.66613,0.44676
76.5101,42.2819,0.74155,0.38712
77.1812,42.2819,0.67141,0.40817
77.8523,42.2819,0.65107,0.4016
78.5235,42.2819,0.72536,0.34265
79.1946,42.2819,0.72081,0.32784
79.8658,42.2819,0.6448,0.35317
80.5369,42.2819,0.65287,0.33238
81.2081,42.2819,0.6498,0.31844
81.8792,42.2819,0.60401,0.32896
82.5503,42.2819,0.6519,0.28824
83.2215,42.2819,0.64688,0.2777
83.8926,42.2819,0.60571,0.28806
84.5638,42.2819,0.59247,0.2837
85.2349,42.2819,0.6364,0.24837
85.906,42.2819,0.67365,0.21747
86.5772,42.2819,0.6886,0.19962
87.2483,42.2819,0.63964,0.21786
87.9195,42.2819,0.69451,0.17894
88.5906,42.2819,0.62572,0.20912
89.2617,42.2819,0.63192,0.19798
89.9329,42.2819,0.60899,0.20324
90.604,42.2819,0.60468,0.1983
91.2752,42.2819,0.63206,0.1758
91.9463,42.2819,0.6005,0.18598
92.6174,42.2819,0.56929,0.19584
93.2886,42.2819,0.55824,0.1943
93.9597,42.2819,0.49766,0.22001
94.6309,42.2819,0.58561,0.16291
95.302,42.2819,0.516,0.19297
95.9732,42.2819,0.47266,0.20807
96.6443,42.2819,0.47125,0.19949
97.3154,42.2819,0.45166,0.20062
97.9866,42.2819,0.43995,0.197
98.6577,42.2819,0.34321,0.24026
99.3289,42.2819,0.37293,0.21298
100.0,42.2819,0.40808,0.18241
0.0,42.953,0.15367,0.3191
0.6711,42.953,0.20481,0.30634
1.3423,42.953,0.18052,0.33481
2.0134,42.953,0.21297,0.33098
2.6846,42.953,0.22735,0.33632
3.3557,42.953,0.27843,0.32032
4.0268,42.953,0.29913,0.3202
4.698,42.953,0.27245,0.34535
5.3691,42.953,0.31139,0.333
6.0403,42.953,0.26853,0.36506
6.7114,42.953,0.25715,0.37864
7.3826,42.953,0.37052,0.322
8.0537,42.953,0.30229,0.36537
8.7248,42.953,0.34294,0.34752
9.396,42.953,0.31466,0.36732
10.0671,42.953,0.28171,0.38923
10.7383,42.953,0.2879,0.38904
11.4094,42.953,0.33352,0.36678
12.0805,42.953,0.31628,0.3794
12.7517,42.953,0.30065,0.39127
13.4228,42.953,0.38516,0.34785
14.094,42.953,0.3983,0.34455
14.7651,42.953,0.37085,0.36441
15.4362,42.953,0.31174,0.40264
16.1074,42.953,0.33173,0.39785
16.7785,42.953,0.31502,0.41445
17.4497,42.953,0.29103,0.43621
18.1208,42.953,0.31701,0.43139
18.7919,42.953,0.29144,0.4564
19.4631,42.953,0.34829,0.43687
20.1342,42.953,0.36711,0.43968
20.8054,42.953,0.31289,0.48421
21.4765,42.953,0.30779,0.50256
22.1477,42.953,0.37327,0.4827
22.8188,42.953,0.32148,0.52884
23.4899,42.953,0.36635,0.52201
24.1611,42.953,0.3434,0.55338
24.8322,42.953,0.38087,0.55155
25.5034,42.953,0.46121,0.52603
26.1745,42.953,0.42209,0.56678
26.8456,42.953,0.44884,0.57062
27.5168,42.953,0.44095,0.59313
28.1879,42.953,0.457,0.60155
28.8591,42.953,0.47384,0.60849
29.5302,42.953,0.48648,0.61652
30.2013,42.953,0.45764,0.64611
30.8725,42.953,0.47767,0.6469
31.5436,42.953,0.48727,0.65165
32.2148,42.953,0.5202,0.64145
32.8859,42.953,0.54231,0.63517
33.557,42.953,0.57861,0.61882
34.2282,42.953,0.56087,0.63023
34.8993,42.953,0.55543,0.63256
35.5705,42.953,0.55433,0.63022
36.2416,42.953,0.53219,0.63736
36.9128,42.953,0.5942,0.59567
37.5839,42.953,0.54821,0.61196
38.255,42.953,0.46371,0.64781
38.9262,42.953,0.50826,0.61032
39.5973,42.953,0.50736,0.59665
40.2685,42.953,0.49287,0.58931
40.9396,42.953,0.50803,0.56457
41.6107,42.953,0.49914,0.5525
42.2819,42.953,0.52074,0.52311
42.953,42.953,0.44727,0.54642
43.6242,42.953,0.48658,0.50729
44.2953,42.953,0.45172,0.50984
44.9664,42.953,0.40986,0.51704
45.6376,42.953,0.34161,0.53993
46.3087,42.953,0.36175,0.51502
46.9799,42.953,0.4251,0.46763
47.651,42.953,0.36414,0.49101
48.3221,42.953,0.4745,0.42115
48.9933,42.953,0.43665,0.43564
49.6644,42.953,0.41886,0.44115
50.3356,42.953,0.40278,0.44794
51.0067,42.953,0.41018,0.44396
51.6779,42.953,0.44617,0.42637
52.349,42.953,0.45277,0.42734
53.0201,42.953,0.51968,0.39697
53.6913,42.953,0.49712,0.41834
54.3624,42.953,0.4942,0.4307
55.0336,42.953,0.57496,0.39832
55.7047,42.953,0.625,0.38453
56.3758,42.953,0.59928,0.41413
57.047,42.953,0.61178,0.42355
57.7181,42.953,0.65213,0.4183
58.3893,42.953,0.66126,0.43092
59.0604,42.953,0.67194,0.44291
59.7315,42.953,0.70233,0.44391
60.4027,42.953,0.66754,0.48079
61.0738,42.953,0.70435,0.47731
61.745,42.953,0.71115,0.48963
62.4161,42.953,0.73199,0.49306
63.0872,42.953,0.67485,0.53847
63.7584,42.953,0.74964,0.50906
64.4295,42.953,0.73305,0.52869
65.1007,42.953,0.79343,0.50371
65.7718,42.953,0.75275,0.53287
66.443,42.953,0.81773,0.50128
67.1141,42.953,0.72885,0.553
67.7852,42.953,0.78631,0.52129
68.4564,42.953,0.7862,0.5194
69.1275,42.953,0.80257,0.50624
69.7987,42.953,0.81274,0.49448
70.4698,42.953,0.79387,0.49689
71.1409,42.953,0.70748,0.53497
71.8121,42.953,0.72043,0.51618
72.4832,42.953,0.72503,0.50048
73.1544,42.953,0.74324,0.47588
73.8255,42.953,0.70877,0.47935
74.4966,42.953,0.70402,0.46534
75.1678,42.953,0.702,0.44904
75.8389,42.953,0.67951,0.44354
76.5101,42.953,0.70509,0.41095
77.1812,42.953,0.69232,0.39947
77.8523,42.953,0.64342,0.40805
78.5235,42.953,0.67198,0.37378
79.1946,42.953,0.66366,0.36032
79.8658,42.953,0.62441,0.36449
80.5369,42.953,0.6706,0.32178
81.2081,42.953,0.6474,0.3183
81.8792,42.953,0.58159,0.33924
82.5503,42.953,0.5861,0.32193
83.2215,42.953,0.63683,0.27982
83.8926,42.953,0.64483,0.26229
84.5638,42.953,0.63364,0.25629
85.2349,42.953,0.60729,0.25954
85.906,42.953,0.6135,0.24551
86.5772,42.953,0.66226,0.20858
87.2483,42.953,0.55847,0.25706
87.9195,42.953,0.66852,0.18736
88.5906,42.953,0.59038,0.22269
89.2617,42.953,0.68057,0.16493
89.9329,42.953,0.60604,0.19897
90.604,42.953,0.54997,0.22298
91.2752,42.953,0.5877,0.195
91.9463,42.953,0.5233,0.22378
92.6174,42.953,0.5645,0.19383
93.2886,42.953,0.5823,0.17675
93.9597,42.953,0.53146,0.19757
94.6309,42.953,0.55296,0.17795
95.302,42.953,0.5124,0.19248
95.9732,42.953,0.52009,0.17986
96.6443,42.953,0.40238,0.23652
97.3154,42.953,0.45349,0.19903
97.9866,42.953,0.36617,0.23804
98.6577,42.953,0.41788,0.19948
99.3289,42.953,0.40795,0.19481
100.0,42.953,0.38185,0.19883
0.0,43.6242,0.19462,0.29457
0.6711,43.6242,0.18995,0.31235
1.3423,43.6242,0.22582,0.30687
2.0134,43.6242,0.1761,0.34809
2.6846,43.6242,0.20988,0.34201
3.3557,43.6242,0.19596,0.36142
4.0268,43.6242,0.21007,0.36422
4.698,43.6242,0.25585,0.34836
5.3691,43.6242,0.2831,0.34172
6.0403,43.6242,0.28208,0.34974
6.7114,43.6242,0.35589,0.31519
7.3826,43.6242,0.27302,0.36673
8.0537,43.6242,0.31866,0.34604
8.7248,43.6242,0.31775,0.35048
9.396,43.6242,0.34547,0.33841
10.0671,43.6242,0.33624,0.34639
10.7383,43.6242,0.30516,0.3662
11.4094,43.6242,0.27686,0.38432
12.0805,43.6242,0.39562,0.32079
12.7517,43.6242,0.33405,0.35762
13.4228,43.6242,0.36537,0.34323
14.094,43.6242,0.34688,0.35704
14.7651,43.6242,0.30616,0.38389
15.4362,43.6242,0.32179,0.3803
16.1074,43.6242,0.38679,0.35025
16.7785,43.6242,0.36038,0.37205
17.4497,43.6242,0.33537,0.39425
18.1208,43.6242,0.29688,0.42517
18.7919,43.6242,0.33393,0.41541
19.4631,43.6242,0.31108,0.44021
20.1342,43.6242,0.33909,0.43802
20.8054,43.6242,0.31709,0.46483
21.4765,43.6242,0.37941,0.44595
22.1477,43.6242,0.35788,0.47468
22.8188,43.6242,0.37614,0.48222
23.4899,43.6242,0.39937,0.48773
24.1611,43.6242,0.42637,0.49172
24.8322,43.6242,0.47129,0.48613
25.5034,43.6242,0.40979,0.53979
26.1745,43.6242,0.40431,0.56226
26.8456,43.6242,0.46332,0.54859
27.5168,43.6242,0.47909,0.55838
28.1879,43.6242,0.50714,0.56054
28.8591,43.6242,0.52711,0.56614
29.5302,43.6242,0.50558,0.59352
30.2013,43.6242,0.44659,0.64022
30.8725,43.6242,0.53574,0.60297
31.5436,43.6242,0.55549,0.60239
32.2148,43.6242,0.54682,0.61559
32.8859,43.6242,0.57192,0.6079
33.557,43.6242,0.47256,0.66712
34.2282,43.6242,0.56486,0.61761
34.8993,43.6242,0.59747,0.59897
35.5705,43.6242,0.52272,0.63767
36.2416,43.6242,0.58288,0.59921
36.9128,43.6242,0.50201,0.63694
37.5839,43.6242,0.52092,0.61723
38.255,43.6242,0.56077,0.58404
38.9262,43.6242,0.58181,0.55963
39.5973,43.6242,0.52016,0.57967
40.2685,43.6242,0.55169,0.54675
40.9396,43.6242,0.50957,0.55377
41.6107,43.6242,0.46995,0.55873
42.2819,43.6242,0.5234,0.5116
42.953,43.6242,0.46306,0.52757
43.6242,43.6242,0.47358,0.50439
44.2953,43.6242,0.42493,0.51456
44.9664,43.6242,0.45201,0.48346
45.6376,43.6242,0.44784,0.47076
46.3087,43.6242,0.41205,0.47694
46.9799,43.6242,0.4203,0.4602
47.651,43.6242,0.43722,0.4404
48.3221,43.6242,0.4606,0.41894
48.9933,43.6242,0.45645,0.41486
49.6644,43.6242,0.38159,0.45224
50.3356,43.6242,0.4366,0.41977
51.0067,43.6242,0.47772,0.39731
51.6779,43.6242,0.43876,0.42165
52.349,43.6242,0.49541,0.39516
53.0201,43.6242,0.43636,0.43513
53.6913,43.6242,0.53686,0.38858
54.3624,43.6242,0.47489,0.4342
55.0336,43.6242,0.54248,0.40964
55.7047,43.6242,0.51245,0.44086
56.3758,43.6242,0.55409,0.43362
57.047,43.6242,0.56186,0.44628
57.7181,43.6242,0.63177,0.42524
58.3893,43.6242,0.61687,0.45186
59.0604,43.6242,0.6335,0.46122
59.7315,43.6242,0.63898,0.47675
60.4027,43.6242,0.71225,0.45432
61.0738,43.6242,0.72383,0.46555
61.745,43.6242,0.69942,0.49592
62.4161,43.6242,0.6799,0.52245
63.0872,43.6242,0.69894,0.52622
63.7584,43.6242,0.73014,0.52167
64.4295,43.6242,0.77144,0.50977
65.1007,43.6242,0.70713,0.55463
65.7718,43.6242,0.76033,0.53219
66.443,43.6242,0.76162,0.53647
67.1141,43.6242,0.83272,0.49978
67.7852,43.6242,0.74655,0.54823
68.4564,43.6242,0.69889,0.57307
69.1275,43.6242,0.73053,0.55169
69.7987,43.6242,0.7186,0.55238
70.4698,43.6242,0.71992,0.54369
71.1409,43.6242,0.67574,0.55837
71.8121,43.6242,0.66361,0.55346
72.4832,43.6242,0.74904,0.49277
73.1544,43.6242,0.73462,0.4861
73.8255,43.6242,0.69417,0.49264
74.4966,43.6242,0.7221,0.46016
75.1678,43.6242,0.72835,0.43888
75.8389,43.6242,0.68563,0.44415
76.5101,43.6242,0.6449,0.44789
77.1812,43.6242,0.61039,0.44794
77.8523,43.6242,0.64518,0.40945
78.5235,43.6242,0.62094,0.40389
79.1946,43.6242,0.67396,0.35571
79.8658,43.6242,0.5587,0.40143
80.5369,43.6242,0.65702,0.32911
81.2081,43.6242,0.66391,0.30825
81.8792,43.6242,0.61839,0.31727
82.5503,43.6242,0.62865,0.29614
83.2215,43.6242,0.56461,0.31716
83.8926,43.6242,0.60995,0.27833
84.5638,43.6242,0.60954,0.26582
85.2349,43.6242,0.62197,0.24708
85.906,43.6242,0.64064,0.22572
86.5772,43.6242,0.56769,0.25605
87.2483,43.6242,0.58775,0.23548
87.9195,43.6242,0.63475,0.2006
88.5906,43.6242,0.59734,0.21319
89.2617,43.6242,0.62931,0.18773
89.9329,43.6242,0.61744,0.18701
90.604,43.6242,0.60045,0.18942
91.2752,43.6242,0.53527,0.21879
91.9463,43.6242,0.56072,0.19792
92.6174,43.6242,0.5733,0.1842
93.2886,43.6242,0.54416,0.19358
93.9597,43.6242,0.5685,0.1731
94.6309,43.6242,0.44665,0.23358
95.302,43.6242,0.51991,0.18543
95.9732,43.6242,0.51453,0.18063
96.6443,43.6242,0.41872,0.22571
97.3154,43.6242,0.38864,0.23391
97.9866,43.6242,0.37728,0.23134
98.6577,43.6242,0.37191,0.22506
99.3289,43.6242,0.38065,0.2106
100.0,43.6242,0.34185,0.22222
0.0,44.2953,0.11134,0.33826
0.6711,44.2953,0.12302,0.34645
1.3423,44.2953,0.20485,0.31489
2.0134,44.2953,0.24743,0.30424
2.6846,44.2953,0.2146,0.33452
3.3557,44.2953,0.27263,0.3133
4.0268,44.2953,0.26787,0.32588
4.698,44.2953,0.28937,0.32281
5.3691,44.2953,0.31527,0.3162
6.0403,44.2953,0.28232,0.34123
6.7114,44.2953,0.34452,0.31241
7.3826,44.2953,0.27288,0.35701
8.0537,44.2953,0.32578,0.33161
8.7248,44.2953,0.37208,0.30917
9.396,44.2953,0.36372,0.31652
10.0671,44.2953,0.34997,0.32642
10.7383,44.2953,0.36174,0.32188
11.4094,44.2953,0.3421,0.33469
12.0805,44.2953,0.39429,0.30768
12.7517,44.2953,0.40048,0.30646
13.4228,44.2953,0.34868,0.33788
14.094,44.2953,0.34293,0.34431
14.7651,44.2953,0.38659,0.32405
15.4362,44.2953,0.35696,0.34539
16.1074,44.2953,0.35334,0.3533
16.7785,44.2953,0.33861,0.36851
17.4497,44.2953,0.34872,0.37115
18.1208,44.2953,0.40309,0.3505
18.7919,44.2953,0.32972,0.4021
19.4631,44.2953,0.35227,0.40175
20.1342,44.2953,0.36078,0.4105
20.8054,44.2953,0.385,0.41178
21.4765,44.2953,0.32375,0.4617
22.1477,44.2953,0.38149,0.44659
22.8188,44.2953,0.37127,0.47015
23.4899,44.2953,0.35953,0.49532
24.1611,44.2953,0.4091,0.48702
24.8322,44.2953,0.42963,0.49522
25.5034,44.2953,0.43593,0.51148
26.1745,44.2953,0.43592,0.53117
26.8456,44.2953,0.4376,0.54959
27.5168,44.2953,0.52507,0.51981
28.1879,44.2953,0.50275,0.55019
28.8591,44.2953,0.55035,0.54069
29.5302,44.2953,0.51209,0.57759
30.2013,44.2953,0.52278,0.58581
30.8725,44.2953,0.4849,0.61931
31.5436,44.2953,0.52502,0.60761
32.2148,44.2953,0.57831,0.58658
32.8859,44.2953,0.57928,0.59246
33.557,44.2953,0.60779,0.58082
34.2282,44.2953,0.5039,0.64042
34.8993,44.2953,0.58796,0.59332
35.5705,44.2953,0.55979,0.60627
36.2416,44.2953,0.55927,0.60163
36.9128,44.2953,0.58971,0.57764
37.5839,44.2953,0.52361,0.60525
38.255,44.2953,0.53225,0.58949
38.9262,44.2953,0.53283,0.57652
39.5973,44.2953,0.52576,0.56634
40.2685,44.2953,0.56993,0.52648
40.9396,44.2953,0.48805,0.55568
41.6107,44.2953,0.50622,0.52863
42.2819,44.2953,0.50288,0.51314
42.953,44.2953,0.4637,0.51746
43.6242,44.2953,0.47651,0.49312
44.2953,44.2953,0.48579,0.47123
44.9664,44.2953,0.4068,0.49917
45.6376,44.2953,0.48422,0.44129
46.3087,44.2953,0.40296,0.47287
46.9799,44.2953,0.43335,0.444
47.651,44.2953,0.45575,0.42133
48.3221,44.2953,0.3796,0.45535
48.9933,44.2953,0.42059,0.4264
49.6644,44.2953,0.38317,0.44322
50.3356,44.2953,0.39798,0.43332
51.0067,44.2953,0.44599,0.40731
51.6779,44.2953,0.43288,0.41757
52.349,44.2953,0.51421,0.37768
53.0201,44.2953,0.45911,0.41578
53.6913,44.2953,0.48193,0.41272
54.3624,44.2953,0.43249,0.45176
55.0336,44.2953,0.55206,0.39873
55.7047,44.2953,0.53169,0.425
56.3758,44.2953,0.58275,0.41297
57.047,44.2953,0.55355,0.44662
57.7181,44.2953,0.58582,0.44697
58.3893,44.2953,0.66317,0.42285
59.0604,44.2953,0.61669,0.46778
59.7315,44.2953,0.60273,0.49462
60.4027,44.2953,0.59706,0.51657
61.0738,44.2953,0.68303,0.48703
61.745,44.2953,0.71495,0.48666
62.4161,44.2953,0.73882,0.48964
63.0872,44.2953,0.69726,0.5276
63.7584,44.2953,0.66232,0.56032
64.4295,44.2953,0.78395,0.50433
65.1007,44.2953,0.73367,0.5419
65.7718,44.2953,0.70089,0.56769
66.443,44.2953,0.7387,0.55213
67.1141,44.2953,0.72451,0.56322
67.7852,44.2953,0.72781,0.56234
68.4564,44.2953,0.72932,0.5602
69.1275,44.2953,0.69686,0.5747
69.7987,44.2953,0.7192,0.55659
70.4698,44.2953,0.68514,0.56773
71.1409,44.2953,0.72226,0.53735
71.8121,44.2953,0.68884,0.54433
72.4832,44.2953,0.72017,0.51367
73.1544,44.2953,0.6933,0.51384
73.8255,44.2953,0.66726,0.51224
74.4966,44.2953,0.63354,0.51379
75.1678,44.2953,0.70274,0.45728
75.8389,44.2953,0.6143,0.48763
76.5101,44.2953,0.60687,0.4725
77.1812,44.2953,0.62489,0.44294
77.8523,44.2953,0.60403,0.4349
78.5235,44.2953,0.59128,0.42244
79.1946,44.2953,0.60754,0.39413
79.8658,44.2953,0.62171,0.36741
80.5369,44.2953,0.62466,0.34747
81.2081,44.2953,0.56047,0.36548
81.8792,44.2953,0.59086,0.33174
82.5503,44.2953,0.55675,0.33467
83.2215,44.2953,0.50995,0.34554
83.8926,44.2953,0.51823,0.32675
84.5638,44.2953,0.61028,0.26237
85.2349,44.2953,0.57841,0.26774
85.906,44.2953,0.60635,0.24081
86.5772,44.2953,0.58728,0.24084
87.2483,44.2953,0.60204,0.22288
87.9195,44.2953,0.51193,0.26391
88.5906,44.2953,0.57779,0.21894
89.2617,44.2953,0.57762,0.21122
89.9329,44.2953,0.66748,0.15395
90.604,44.2953,0.54321,0.21598
91.2752,44.2953,0.62238,0.16527
91.9463,44.2953,0.5959,0.17342
92.6174,44.2953,0.57901,0.1763
93.2886,44.2953,0.47476,0.22769
93.9597,44.2953,0.53097,0.18987
94.6309,44.2953,0.50891,0.19534
95.302,44.2953,0.44086,0.22612
95.9732,44.2953,0.51043,0.18019
96.6443,44.2953,0.46848,0.19587
97.3154,44.2953,0.42582,0.21159
97.9866,44.2953,0.38698,0.22483
98.6577,44.2953,0.35496,0.23391
99.3289,44.2953,0.35357,0.22561
100.0,44.2953,0.29114,0.25087
0.0,44.9664,0.20004,0.28564
0.6711,44.9664,0.20255,0.29837
1.3423,44.9664,0.21657,0.30388
2.0134,44.9664,0.25525,0.29479
2.6846,44.9664,0.22371,0.32372
3.3557,44.9664,0.27031,0.30821
4.0268,44.9664,0.22617,0.34202
4.698,44.9664,0.27417,0.32357
5.3691,44.9664,0.25422,0.34179
6.0403,44.9664,0.34194,0.29917
6.7114,44.9664,0.34769,0.30111
7.3826,44.9664,0.28778,0.33862
8.0537,44.9664,0.31632,0.32621
8.7248,44.9664,0.34157,0.31495
9.396,44.9664,0.33896,0.31862
10.0671,44.9664,0.33357,0.32346
10.7383,44.9664,0.41495,0.27988
11.4094,44.9664,0.34691,0.31923
12.0805,44.9664,0.35662,0.31551
12.7517,44.9664,0.32518,0.33495
13.4228,44.9664,0.35572,0.32043
