normalized_state,two_theta_deg,relative_intensity_au
0.5043,50.7926,0.060151
0.5043,50.9164,0.069067
0.5043,51.0401,0.078036
0.5043,51.1639,0.061741
0.5043,51.2876,0.054896
0.5043,51.4114,0.074505
0.5043,51.5351,0.07023
0.5043,51.6589,0.104393
0.5043,51.7826,0.059445
0.5043,51.9064,0.069551
0.5043,52.0301,0.101265
0.5043,52.1538,0.10079
0.5043,52.2776,0.083483
0.5043,52.4013,0.086485
0.5043,52.5251,0.085427
0.5043,52.6488,0.060674
0.5043,52.7726,0.077556
0.5043,52.8963,0.082043
0.5043,53.0201,0.053661
0.5043,53.1438,0.061044
0.5043,53.2676,0.091856
0.5043,53.3913,0.062036
0.5043,53.5151,0.064472
0.5043,53.6388,0.073344
0.5043,53.7625,0.05516
0.5043,53.8863,0.048802
0.5043,54.01,0.052709
0.5043,54.1338,0.05159
0.5043,54.2575,0.063373
0.5043,54.3813,0.057523
0.5043,54.505,0.055722
0.5043,54.6288,0.057338
0.5043,54.7525,0.04413
0.5043,54.8763,0.050716
0.5043,55.0,0.039589
0.513,18.0,0.053065
0.513,18.1237,0.064949
0.513,18.2475,0.035166
0.513,18.3712,0.039506
0.513,18.495,0.039316
0.513,18.6187,0.048813
0.513,18.7425,0.019799
0.513,18.8662,0.063899
0.513,18.99,0.040105
0.513,19.1137,0.050743
0.513,19.2375,0.066441
0.513,19.3612,0.027144
0.513,19.4849,0.053604
0.513,19.6087,0.039086
0.513,19.7324,0.046774
0.513,19.8562,0.059692
0.513,19.9799,0.048659
0.513,20.1037,0.073066
0.513,20.2274,0.070203
0.513,20.3512,0.053925
0.513,20.4749,0.082
0.513,20.5987,0.05725
0.513,20.7224,0.047511
0.513,20.8462,0.067967
0.513,20.9699,0.066253
0.513,21.0936,0.063787
0.513,21.2174,0.07304
0.513,21.3411,0.077399
0.513,21.4649,0.073165
0.513,21.5886,0.08322
0.513,21.7124,0.067612
0.513,21.8361,0.069325
0.513,21.9599,0.074443
0.513,22.0836,0.068598
0.513,22.2074,0.082022
0.513,22.3311,0.079536
0.513,22.4548,0.079632
0.513,22.5786,0.08089
0.513,22.7023,0.072849
0.513,22.8261,0.061186
0.513,22.9498,0.08524
0.513,23.0736,0.067546
0.513,23.1973,0.071079
0.513,23.3211,0.06216
0.513,23.4448,0.074065
0.513,23.5686,0.070578
0.513,23.6923,0.044031
0.513,23.8161,0.053358
0.513,23.9398,0.075104
0.513,24.0635,0.05863
0.513,24.1873,0.039692
0.513,24.311,0.052107
0.513,24.4348,0.036697
0.513,24.5585,0.047834
0.513,24.6823,0.066051
0.513,24.806,0.096227
0.513,24.9298,0.106974
0.513,25.0535,0.227335
0.513,25.1773,0.326031
0.513,25.301,0.517026
0.513,25.4247,0.718328
0.513,25.5485,0.922569
0.513,25.6722,1.050899
0.513,25.796,1.108637
0.513,25.9197,1.045981
0.513,26.0435,0.862948
0.513,26.1672,0.69202
0.513,26.291,0.491489
0.513,26.4147,0.320457
0.513,26.5385,0.196781
0.513,26.6622,0.14303
0.513,26.786,0.099992
0.513,26.9097,0.051516
0.513,27.0334,0.073795
0.513,27.1572,0.078525
0.513,27.2809,0.08953
0.513,27.4047,0.091256
0.513,27.5284,0.058404
0.513,27.6522,0.066923
0.513,27.7759,0.062341
0.513,27.8997,0.076604
0.513,28.0234,0.075627
0.513,28.1472,0.077744
0.513,28.2709,0.091463
0.513,28.3946,0.068844
0.513,28.5184,0.081336
0.513,28.6421,0.073102
0.513,28.7659,0.058946
0.513,28.8896,0.082943
0.513,29.0134,0.077284
0.513,29.1371,0.072682
0.513,29.2609,0.072308
0.513,29.3846,0.081313
0.513,29.5084,0.063225
0.513,29.6321,0.078906
0.513,29.7559,0.054027
0.513,29.8796,0.057875
0.513,30.0033,0.061551
0.513,30.1271,0.057221
0.513,30.2508,0.063007
0.513,30.3746,0.043926
0.513,30.4983,0.033422
0.513,30.6221,0.046161
0.513,30.7458,0.049184
0.513,30.8696,0.045983
0.513,30.9933,0.046476
0.513,31.1171,0.06188
0.513,31.2408,0.03912
0.513,31.3645,0.053405
0.513,31.4883,0.041154
0.513,31.612,0.04658
0.513,31.7358,0.049056
0.513,31.8595,0.051407
0.513,31.9833,0.055244
0.513,32.107,0.061466
0.513,32.2308,0.050561
0.513,32.3545,0.055785
0.513,32.4783,0.06279
0.513,32.602,0.086272
0.513,32.7258,0.082434
0.513,32.8495,0.07496
0.513,32.9732,0.125802
0.513,33.097,0.105032
0.513,33.2207,0.151055
0.513,33.3445,0.215062
0.513,33.4682,0.272127
0.513,33.592,0.346209
0.513,33.7157,0.430688
0.513,33.8395,0.519214
0.513,33.9632,0.578611
0.513,34.087,0.683691
0.513,34.2107,0.735714
0.513,34.3344,0.769744
0.513,34.4582,0.764891
0.513,34.5819,0.727063
0.513,34.7057,0.695092
0.513,34.8294,0.609197
0.513,34.9532,0.529646
0.513,35.0769,0.447761
0.513,35.2007,0.314024
0.513,35.3244,0.274283
0.513,35.4482,0.219572
0.513,35.5719,0.151653
0.513,35.6957,0.115855
0.513,35.8194,0.106352
0.513,35.9431,0.072271
0.513,36.0669,0.07218
0.513,36.1906,0.050998
0.513,36.3144,0.046373
0.513,36.4381,0.048566
0.513,36.5619,0.042992
0.513,36.6856,0.048884
0.513,36.8094,0.053977
0.513,36.9331,0.047184
0.513,37.0569,0.05791
0.513,37.1806,0.069118
0.513,37.3043,0.045993
0.513,37.4281,0.05286
0.513,37.5518,0.032669
0.513,37.6756,0.07516
0.513,37.7993,0.07062
0.513,37.9231,0.037726
0.513,38.0468,0.041251
0.513,38.1706,0.074965
0.513,38.2943,0.06031
0.513,38.4181,0.052251
0.513,38.5418,0.070996
0.513,38.6656,0.058432
0.513,38.7893,0.066663
0.513,38.913,0.052531
0.513,39.0368,0.063884
0.513,39.1605,0.07384
0.513,39.2843,0.065397
0.513,39.408,0.084661
0.513,39.5318,0.073788
0.513,39.6555,0.076042
0.513,39.7793,0.081504
0.513,39.903,0.078857
0.513,40.0268,0.082776
0.513,40.1505,0.085616
0.513,40.2742,0.065898
0.513,40.398,0.05916
0.513,40.5217,0.099739
0.513,40.6455,0.082773
0.513,40.7692,0.071908
0.513,40.893,0.079548
0.513,41.0167,0.078113
0.513,41.1405,0.10324
0.513,41.2642,0.089841
0.513,41.388,0.078771
0.513,41.5117,0.067514
0.513,41.6355,0.050625
0.513,41.7592,0.063915
0.513,41.8829,0.071787
0.513,42.0067,0.055531
0.513,42.1304,0.041628
0.513,42.2542,0.056615
0.513,42.3779,0.069792
0.513,42.5017,0.028497
0.513,42.6254,0.071361
0.513,42.7492,0.059
0.513,42.8729,0.05546
0.513,42.9967,0.040216
0.513,43.1204,0.05097
0.513,43.2441,0.049608
0.513,43.3679,0.052642
0.513,43.4916,0.038406
0.513,43.6154,0.045594
0.513,43.7391,0.044104
0.513,43.8629,0.057006
0.513,43.9866,0.057543
0.513,44.1104,0.049087
0.513,44.2341,0.061094
0.513,44.3579,0.051944
0.513,44.4816,0.063382
0.513,44.6054,0.040474
0.513,44.7291,0.045886
0.513,44.8528,0.043943
0.513,44.9766,0.055192
0.513,45.1003,0.056649
0.513,45.2241,0.071679
0.513,45.3478,0.084888
0.513,45.4716,0.078184
0.513,45.5953,0.083293
0.513,45.7191,0.115583
0.513,45.8428,0.140784
0.513,45.9666,0.165764
0.513,46.0903,0.19684
0.513,46.214,0.264167
0.513,46.3378,0.290749
0.513,46.4615,0.363157
0.513,46.5853,0.390165
0.513,46.709,0.483956
0.513,46.8328,0.478984
0.513,46.9565,0.417027
0.513,47.0803,0.393314
0.513,47.204,0.321177
0.513,47.3278,0.279022
0.513,47.4515,0.213971
0.513,47.5753,0.16963
0.513,47.699,0.134925
0.513,47.8227,0.103608
0.513,47.9465,0.101685
0.513,48.0702,0.059939
0.513,48.194,0.050186
0.513,48.3177,0.090128
0.513,48.4415,0.045552
0.513,48.5652,0.058778
0.513,48.689,0.066543
0.513,48.8127,0.059863
0.513,48.9365,0.05096
0.513,49.0602,0.042405
0.513,49.1839,0.043895
0.513,49.3077,0.053579
0.513,49.4314,0.057067
0.513,49.5552,0.053157
0.513,49.6789,0.043734
0.513,49.8027,0.046899
0.513,49.9264,0.033187
0.513,50.0502,0.054617
0.513,50.1739,0.025321
0.513,50.2977,0.052462
0.513,50.4214,0.056297
0.513,50.5452,0.046015
0.513,50.6689,0.034636
0.513,50.7926,0.077319
0.513,50.9164,0.059949
0.513,51.0401,0.09178
0.513,51.1639,0.057315
0.513,51.2876,0.023908
0.513,51.4114,0.0705
0.513,51.5351,0.060213
0.513,51.6589,0.080209
0.513,51.7826,0.089365
0.513,51.9064,0.05328
0.513,52.0301,0.081899
0.513,52.1538,0.080004
0.513,52.2776,0.081804
0.513,52.4013,0.07059
0.513,52.5251,0.100884
0.513,52.6488,0.067006
0.513,52.7726,0.074856
0.513,52.8963,0.061523
0.513,53.0201,0.074148
0.513,53.1438,0.080802
0.513,53.2676,0.090442
0.513,53.3913,0.065709
0.513,53.5151,0.088008
0.513,53.6388,0.080566
0.513,53.7625,0.044607
0.513,53.8863,0.06787
0.513,54.01,0.097209
0.513,54.1338,0.042159
0.513,54.2575,0.046467
0.513,54.3813,0.040399
0.513,54.505,0.069523
0.513,54.6288,0.037585
0.513,54.7525,0.0733
0.513,54.8763,0.049772
0.513,55.0,0.044592
0.5217,18.0,0.057174
0.5217,18.1237,0.045303
0.5217,18.2475,0.043106
0.5217,18.3712,0.050339
0.5217,18.495,0.056823
0.5217,18.6187,0.041844
0.5217,18.7425,0.046524
0.5217,18.8662,0.047429
0.5217,18.99,0.082191
0.5217,19.1137,0.058069
0.5217,19.2375,0.050986
0.5217,19.3612,0.050537
0.5217,19.4849,0.055114
0.5217,19.6087,0.041409
0.5217,19.7324,0.051184
0.5217,19.8562,0.058282
0.5217,19.9799,0.066403
0.5217,20.1037,0.048327
0.5217,20.2274,0.066592
0.5217,20.3512,0.061341
0.5217,20.4749,0.070213
0.5217,20.5987,0.044712
0.5217,20.7224,0.065024
0.5217,20.8462,0.075356
0.5217,20.9699,0.090106
0.5217,21.0936,0.061586
0.5217,21.2174,0.075084
0.5217,21.3411,0.096279
0.5217,21.4649,0.080846
0.5217,21.5886,0.079926
0.5217,21.7124,0.070178
0.5217,21.8361,0.131904
0.5217,21.9599,0.060969
0.5217,22.0836,0.095308
0.5217,22.2074,0.091681
0.5217,22.3311,0.095234
0.5217,22.4548,0.078777
0.5217,22.5786,0.07482
0.5217,22.7023,0.077844
0.5217,22.8261,0.07105
0.5217,22.9498,0.064632
0.5217,23.0736,0.068971
0.5217,23.1973,0.076207
0.5217,23.3211,0.070974
0.5217,23.4448,0.065294
0.5217,23.5686,0.044355
0.5217,23.6923,0.084502
0.5217,23.8161,0.060175
0.5217,23.9398,0.065923
0.5217,24.0635,0.02472
0.5217,24.1873,0.044772
0.5217,24.311,0.071976
0.5217,24.4348,0.045469
0.5217,24.5585,0.036503
0.5217,24.6823,0.074299
0.5217,24.806,0.078419
0.5217,24.9298,0.123548
0.5217,25.0535,0.186029
0.5217,25.1773,0.310799
0.5217,25.301,0.475056
0.5217,25.4247,0.666218
0.5217,25.5485,0.857807
0.5217,25.6722,1.035437
0.5217,25.796,1.096835
0.5217,25.9197,1.049956
0.5217,26.0435,0.93449
0.5217,26.1672,0.740225
0.5217,26.291,0.532466
0.5217,26.4147,0.343519
0.5217,26.5385,0.230269
0.5217,26.6622,0.158255
0.5217,26.786,0.102687
0.5217,26.9097,0.094506
0.5217,27.0334,0.078879
0.5217,27.1572,0.077139
0.5217,27.2809,0.09148
0.5217,27.4047,0.078581
0.5217,27.5284,0.058181
0.5217,27.6522,0.090946
0.5217,27.7759,0.077021
0.5217,27.8997,0.077445
0.5217,28.0234,0.078141
0.5217,28.1472,0.035094
0.5217,28.2709,0.082887
0.5217,28.3946,0.082416
0.5217,28.5184,0.0765
0.5217,28.6421,0.101147
0.5217,28.7659,0.077581
0.5217,28.8896,0.078192
0.5217,29.0134,0.086328
0.5217,29.1371,0.071919
0.5217,29.2609,0.069287
0.5217,29.3846,0.058629
0.5217,29.5084,0.073185
0.5217,29.6321,0.052109
0.5217,29.7559,0.059632
0.5217,29.8796,0.069502
0.5217,30.0033,0.050113
0.5217,30.1271,0.039144
0.5217,30.2508,0.066752
0.5217,30.3746,0.050521
0.5217,30.4983,0.061799
0.5217,30.6221,0.037201
0.5217,30.7458,0.039102
0.5217,30.8696,0.051058
0.5217,30.9933,0.06128
0.5217,31.1171,0.044189
0.5217,31.2408,0.036626
0.5217,31.3645,0.055168
0.5217,31.4883,0.048285
0.5217,31.612,0.051845
0.5217,31.7358,0.043928
0.5217,31.8595,0.048327
0.5217,31.9833,0.061539
0.5217,32.107,0.059292
0.5217,32.2308,0.067346
0.5217,32.3545,0.062828
0.5217,32.4783,0.055596
0.5217,32.602,0.050591
0.5217,32.7258,0.071148
0.5217,32.8495,0.080519
0.5217,32.9732,0.101107
0.5217,33.097,0.140617
0.5217,33.2207,0.186319
0.5217,33.3445,0.194161
0.5217,33.4682,0.260093
0.5217,33.592,0.362095
0.5217,33.7157,0.409174
0.5217,33.8395,0.529077
0.5217,33.9632,0.630283
0.5217,34.087,0.677356
0.5217,34.2107,0.750474
0.5217,34.3344,0.787364
0.5217,34.4582,0.767756
0.5217,34.5819,0.735325
0.5217,34.7057,0.650854
0.5217,34.8294,0.606936
0.5217,34.9532,0.512231
0.5217,35.0769,0.417032
0.5217,35.2007,0.327668
0.5217,35.3244,0.246021
0.5217,35.4482,0.207674
0.5217,35.5719,0.171214
0.5217,35.6957,0.105498
0.5217,35.8194,0.107078
0.5217,35.9431,0.079664
0.5217,36.0669,0.048625
0.5217,36.1906,0.053904
0.5217,36.3144,0.068957
0.5217,36.4381,0.045731
0.5217,36.5619,0.071418
0.5217,36.6856,0.04462
0.5217,36.8094,0.042106
0.5217,36.9331,0.063064
0.5217,37.0569,0.048961
0.5217,37.1806,0.052827
0.5217,37.3043,0.073887
0.5217,37.4281,0.068939
0.5217,37.5518,0.056684
0.5217,37.6756,0.02711
0.5217,37.7993,0.049616
0.5217,37.9231,0.056758
0.5217,38.0468,0.058152
0.5217,38.1706,0.049947
0.5217,38.2943,0.04285
0.5217,38.4181,0.052367
0.5217,38.5418,0.074005
0.5217,38.6656,0.074763
0.5217,38.7893,0.049645
0.5217,38.913,0.069913
0.5217,39.0368,0.057568
0.5217,39.1605,0.060756
0.5217,39.2843,0.056789
0.5217,39.408,0.070935
0.5217,39.5318,0.088103
0.5217,39.6555,0.0758
0.5217,39.7793,0.082114
0.5217,39.903,0.067669
0.5217,40.0268,0.076152
0.5217,40.1505,0.088099
0.5217,40.2742,0.087197
0.5217,40.398,0.08813
0.5217,40.5217,0.083208
0.5217,40.6455,0.068246
0.5217,40.7692,0.063907
0.5217,40.893,0.085269
0.5217,41.0167,0.081371
0.5217,41.1405,0.061632
0.5217,41.2642,0.055055
0.5217,41.388,0.068486
0.5217,41.5117,0.079426
0.5217,41.6355,0.069969
0.5217,41.7592,0.060995
0.5217,41.8829,0.097153
0.5217,42.0067,0.07899
0.5217,42.1304,0.059486
0.5217,42.2542,0.059328
0.5217,42.3779,0.059291
0.5217,42.5017,0.053202
0.5217,42.6254,0.057572
0.5217,42.7492,0.047445
0.5217,42.8729,0.029256
0.5217,42.9967,0.035078
0.5217,43.1204,0.048265
0.5217,43.2441,0.058126
0.5217,43.3679,0.028255
0.5217,43.4916,0.037471
0.5217,43.6154,0.0663
0.5217,43.7391,0.028431
0.5217,43.8629,0.041055
0.5217,43.9866,0.050743
0.5217,44.1104,0.055561
0.5217,44.2341,0.057111
0.5217,44.3579,0.074126
0.5217,44.4816,0.03879
0.5217,44.6054,0.032485
0.5217,44.7291,0.06982
0.5217,44.8528,0.047949
0.5217,44.9766,0.055907
0.5217,45.1003,0.055609
0.5217,45.2241,0.073806
0.5217,45.3478,0.101805
0.5217,45.4716,0.067216
0.5217,45.5953,0.094883
0.5217,45.7191,0.120564
0.5217,45.8428,0.107401
0.5217,45.9666,0.161589
0.5217,46.0903,0.19958
0.5217,46.214,0.267696
0.5217,46.3378,0.314706
0.5217,46.4615,0.384821
0.5217,46.5853,0.42203
0.5217,46.709,0.45133
0.5217,46.8328,0.437603
0.5217,46.9565,0.43575
0.5217,47.0803,0.392562
0.5217,47.204,0.354035
0.5217,47.3278,0.276598
0.5217,47.4515,0.217053
0.5217,47.5753,0.176626
0.5217,47.699,0.122477
0.5217,47.8227,0.115837
0.5217,47.9465,0.078014
0.5217,48.0702,0.087328
0.5217,48.194,0.072935
0.5217,48.3177,0.054244
0.5217,48.4415,0.058052
0.5217,48.5652,0.044124
0.5217,48.689,0.059418
0.5217,48.8127,0.053859
0.5217,48.9365,0.045607
0.5217,49.0602,0.035827
0.5217,49.1839,0.039459
0.5217,49.3077,0.052899
0.5217,49.4314,0.051487
0.5217,49.5552,0.036807
0.5217,49.6789,0.023003
0.5217,49.8027,0.045254
0.5217,49.9264,0.033748
0.5217,50.0502,0.062975
0.5217,50.1739,0.059673
0.5217,50.2977,0.065039
0.5217,50.4214,0.039483
0.5217,50.5452,0.043648
0.5217,50.6689,0.030496
0.5217,50.7926,0.062898
0.5217,50.9164,0.062609
0.5217,51.0401,0.082897
0.5217,51.1639,0.046703
0.5217,51.2876,0.07165
0.5217,51.4114,0.067474
0.5217,51.5351,0.062038
0.5217,51.6589,0.070049
0.5217,51.7826,0.076228
0.5217,51.9064,0.071583
0.5217,52.0301,0.078159
0.5217,52.1538,0.065842
0.5217,52.2776,0.082419
0.5217,52.4013,0.08067
0.5217,52.5251,0.084692
0.5217,52.6488,0.112559
0.5217,52.7726,0.082606
0.5217,52.8963,0.06334
0.5217,53.0201,0.073406
0.5217,53.1438,0.061693
0.5217,53.2676,0.090968
0.5217,53.3913,0.093216
0.5217,53.5151,0.073213
0.5217,53.6388,0.062547
0.5217,53.7625,0.062593
0.5217,53.8863,0.066534
0.5217,54.01,0.07518
0.5217,54.1338,0.071719
0.5217,54.2575,0.037592
0.5217,54.3813,0.027484
0.5217,54.505,0.050233
0.5217,54.6288,0.035781
0.5217,54.7525,0.028549
0.5217,54.8763,0.039736
0.5217,55.0,0.036635
0.5304,18.0,0.049825
0.5304,18.1237,0.063418
0.5304,18.2475,0.061431
0.5304,18.3712,0.055243
0.5304,18.495,0.053978
0.5304,18.6187,0.032462
0.5304,18.7425,0.056473
0.5304,18.8662,0.043329
0.5304,18.99,0.02992
0.5304,19.1137,0.035378
0.5304,19.2375,0.056581
0.5304,19.3612,0.048153
0.5304,19.4849,0.03672
0.5304,19.6087,0.071465
0.5304,19.7324,0.054968
0.5304,19.8562,0.026889
0.5304,19.9799,0.034629
0.5304,20.1037,0.040664
0.5304,20.2274,0.042761
0.5304,20.3512,0.080018
0.5304,20.4749,0.068223
0.5304,20.5987,0.04627
0.5304,20.7224,0.06001
0.5304,20.8462,0.072536
0.5304,20.9699,0.046418
0.5304,21.0936,0.072566
0.5304,21.2174,0.088572
0.5304,21.3411,0.069002
0.5304,21.4649,0.069562
0.5304,21.5886,0.069292
0.5304,21.7124,0.073614
0.5304,21.8361,0.082492
0.5304,21.9599,0.063262
0.5304,22.0836,0.083077
0.5304,22.2074,0.072305
0.5304,22.3311,0.08884
0.5304,22.4548,0.086473
0.5304,22.5786,0.048932
0.5304,22.7023,0.066779
0.5304,22.8261,0.062938
0.5304,22.9498,0.089425
0.5304,23.0736,0.076879
0.5304,23.1973,0.043058
0.5304,23.3211,0.059144
0.5304,23.4448,0.072307
0.5304,23.5686,0.058862
0.5304,23.6923,0.03641
0.5304,23.8161,0.064637
0.5304,23.9398,0.075263
0.5304,24.0635,0.057742
0.5304,24.1873,0.065726
0.5304,24.311,0.076443
0.5304,24.4348,0.061185
0.5304,24.5585,0.041547
0.5304,24.6823,0.062252
0.5304,24.806,0.081675
0.5304,24.9298,0.101935
0.5304,25.0535,0.187036
0.5304,25.1773,0.300683
0.5304,25.301,0.440945
0.5304,25.4247,0.614834
0.5304,25.5485,0.83568
0.5304,25.6722,1.009474
0.5304,25.796,1.080485
0.5304,25.9197,1.089081
0.5304,26.0435,0.962581
0.5304,26.1672,0.748589
0.5304,26.291,0.543478
0.5304,26.4147,0.389762
0.5304,26.5385,0.262027
0.5304,26.6622,0.175164
0.5304,26.786,0.096988
0.5304,26.9097,0.094084
0.5304,27.0334,0.066196
0.5304,27.1572,0.07522
0.5304,27.2809,0.060096
0.5304,27.4047,0.090449
0.5304,27.5284,0.074004
0.5304,27.6522,0.091297
0.5304,27.7759,0.087058
0.5304,27.8997,0.075351
0.5304,28.0234,0.098664
0.5304,28.1472,0.083683
0.5304,28.2709,0.05391
0.5304,28.3946,0.063776
0.5304,28.5184,0.088834
0.5304,28.6421,0.052535
0.5304,28.7659,0.102016
0.5304,28.8896,0.065815
0.5304,29.0134,0.069705
0.5304,29.1371,0.102563
0.5304,29.2609,0.071038
0.5304,29.3846,0.059892
0.5304,29.5084,0.034013
0.5304,29.6321,0.050308
0.5304,29.7559,0.033532
0.5304,29.8796,0.048187
0.5304,30.0033,0.053786
0.5304,30.1271,0.051988
0.5304,30.2508,0.064083
0.5304,30.3746,0.053314
0.5304,30.4983,0.04616
0.5304,30.6221,0.050295
0.5304,30.7458,0.03173
0.5304,30.8696,0.04181
0.5304,30.9933,0.043682
0.5304,31.1171,0.046363
0.5304,31.2408,0.05723
0.5304,31.3645,0.049638
0.5304,31.4883,0.025158
0.5304,31.612,0.030722
0.5304,31.7358,0.064469
0.5304,31.8595,0.038769
0.5304,31.9833,0.053849
0.5304,32.107,0.039088
0.5304,32.2308,0.066656
0.5304,32.3545,0.060158
0.5304,32.4783,0.058812
0.5304,32.602,0.051173
0.5304,32.7258,0.063833
0.5304,32.8495,0.103285
0.5304,32.9732,0.097109
0.5304,33.097,0.140721
0.5304,33.2207,0.137611
0.5304,33.3445,0.215637
0.5304,33.4682,0.278042
0.5304,33.592,0.341582
0.5304,33.7157,0.444859
0.5304,33.8395,0.490701
0.5304,33.9632,0.622759
0.5304,34.087,0.699638
0.5304,34.2107,0.759134
0.5304,34.3344,0.76211
0.5304,34.4582,0.784601
0.5304,34.5819,0.721742
0.5304,34.7057,0.675977
0.5304,34.8294,0.594836
0.5304,34.9532,0.50485
0.5304,35.0769,0.410638
0.5304,35.2007,0.312155
0.5304,35.3244,0.256493
0.5304,35.4482,0.176283
0.5304,35.5719,0.166784
0.5304,35.6957,0.107337
0.5304,35.8194,0.109139
0.5304,35.9431,0.072021
0.5304,36.0669,0.061694
0.5304,36.1906,0.037722
0.5304,36.3144,0.084632
0.5304,36.4381,0.040403
0.5304,36.5619,0.051029
0.5304,36.6856,0.045633
0.5304,36.8094,0.033647
0.5304,36.9331,0.039561
0.5304,37.0569,0.05695
0.5304,37.1806,0.038761
0.5304,37.3043,0.029678
0.5304,37.4281,0.058896
0.5304,37.5518,0.051677
0.5304,37.6756,0.060899
0.5304,37.7993,0.025898
0.5304,37.9231,0.041612
0.5304,38.0468,0.037975
0.5304,38.1706,0.052737
0.5304,38.2943,0.06017
0.5304,38.4181,0.073873
0.5304,38.5418,0.085931
0.5304,38.6656,0.047342
0.5304,38.7893,0.049122
0.5304,38.913,0.057918
0.5304,39.0368,0.077349
0.5304,39.1605,0.07221
0.5304,39.2843,0.068168
0.5304,39.408,0.077787
0.5304,39.5318,0.076947
0.5304,39.6555,0.08171
0.5304,39.7793,0.072743
0.5304,39.903,0.093706
0.5304,40.0268,0.087413
0.5304,40.1505,0.067794
0.5304,40.2742,0.07942
0.5304,40.398,0.067281
0.5304,40.5217,0.086928
0.5304,40.6455,0.075603
0.5304,40.7692,0.045957
0.5304,40.893,0.099006
0.5304,41.0167,0.062427
0.5304,41.1405,0.080831
0.5304,41.2642,0.077218
0.5304,41.388,0.083716
0.5304,41.5117,0.060283
0.5304,41.6355,0.039705
0.5304,41.7592,0.057563
0.5304,41.8829,0.050319
0.5304,42.0067,0.040116
0.5304,42.1304,0.045426
0.5304,42.2542,0.036118
0.5304,42.3779,0.075771
0.5304,42.5017,0.040149
0.5304,42.6254,0.057459
0.5304,42.7492,0.051161
0.5304,42.8729,0.048046
0.5304,42.9967,0.070534
0.5304,43.1204,0.052236
0.5304,43.2441,0.035811
0.5304,43.3679,0.0336
0.5304,43.4916,0.026218
0.5304,43.6154,0.048472
0.5304,43.7391,0.028484
0.5304,43.8629,0.022883
0.5304,43.9866,0.057904
0.5304,44.1104,0.067852
0.5304,44.2341,0.042271
0.5304,44.3579,0.035658
0.5304,44.4816,0.05941
0.5304,44.6054,0.081409
0.5304,44.7291,0.091917
0.5304,44.8528,0.06128
0.5304,44.9766,0.060893
0.5304,45.1003,0.049156
0.5304,45.2241,0.095815
0.5304,45.3478,0.072652
0.5304,45.4716,0.104076
0.5304,45.5953,0.091622
0.5304,45.7191,0.115553
0.5304,45.8428,0.140452
0.5304,45.9666,0.160432
0.5304,46.0903,0.218528
0.5304,46.214,0.258129
0.5304,46.3378,0.305294
0.5304,46.4615,0.385441
0.5304,46.5853,0.429791
0.5304,46.709,0.424908
0.5304,46.8328,0.481004
0.5304,46.9565,0.41326
0.5304,47.0803,0.407566
0.5304,47.204,0.338918
0.5304,47.3278,0.293038
0.5304,47.4515,0.217821
0.5304,47.5753,0.184531
0.5304,47.699,0.150382
0.5304,47.8227,0.103671
0.5304,47.9465,0.088496
0.5304,48.0702,0.075057
0.5304,48.194,0.065131
0.5304,48.3177,0.05388
0.5304,48.4415,0.029592
0.5304,48.5652,0.058254
0.5304,48.689,0.05412
0.5304,48.8127,0.053746
0.5304,48.9365,0.057293
0.5304,49.0602,0.053216
0.5304,49.1839,0.054086
0.5304,49.3077,0.072488
0.5304,49.4314,0.03721
0.5304,49.5552,0.033756
0.5304,49.6789,0.051595
0.5304,49.8027,0.038308
0.5304,49.9264,0.063206
0.5304,50.0502,0.054541
0.5304,50.1739,0.068812
0.5304,50.2977,0.076158
0.5304,50.4214,0.061895
0.5304,50.5452,0.05677
0.5304,50.6689,0.061531
0.5304,50.7926,0.06383
0.5304,50.9164,0.070238
0.5304,51.0401,0.071197
0.5304,51.1639,0.095793
0.5304,51.2876,0.067732
0.5304,51.4114,0.063037
0.5304,51.5351,0.082661
0.5304,51.6589,0.101425
0.5304,51.7826,0.07903
0.5304,51.9064,0.063862
0.5304,52.0301,0.061994
0.5304,52.1538,0.084953
0.5304,52.2776,0.06119
0.5304,52.4013,0.076332
0.5304,52.5251,0.095528
0.5304,52.6488,0.09774
0.5304,52.7726,0.086179
0.5304,52.8963,0.100549
0.5304,53.0201,0.090142
0.5304,53.1438,0.078728
0.5304,53.2676,0.039663
0.5304,53.3913,0.062115
0.5304,53.5151,0.065589
0.5304,53.6388,0.04368
0.5304,53.7625,0.054924
0.5304,53.8863,0.058874
0.5304,54.01,0.065663
0.5304,54.1338,0.060897
0.5304,54.2575,0.062481
0.5304,54.3813,0.061491
0.5304,54.505,0.063134
0.5304,54.6288,0.037904
0.5304,54.7525,0.0733
0.5304,54.8763,0.021644
0.5304,55.0,0.077556
0.5391,18.0,0.058567
0.5391,18.1237,0.050927
0.5391,18.2475,0.061471
0.5391,18.3712,0.03982
0.5391,18.495,0.063187
0.5391,18.6187,0.051124
0.5391,18.7425,0.051703
0.5391,18.8662,0.029283
0.5391,18.99,0.041336
0.5391,19.1137,0.063536
0.5391,19.2375,0.063684
0.5391,19.3612,0.0405
0.5391,19.4849,0.050917
0.5391,19.6087,0.058064
0.5391,19.7324,0.048784
0.5391,19.8562,0.049673
0.5391,19.9799,0.045822
0.5391,20.1037,0.034016
0.5391,20.2274,0.064471
0.5391,20.3512,0.041856
0.5391,20.4749,0.047778
0.5391,20.5987,0.069922
0.5391,20.7224,0.08064
