species,sputter_time_s,x_um,y_um,normalized_intensity
Li+,30,3.66197,9.29577,0.2041937
Li+,30,3.94366,9.29577,0.2340074
Li+,30,4.22535,9.29577,0.2657159
Li+,30,4.50704,9.29577,0.297449
Li+,30,4.78873,9.29577,0.3272705
Li+,30,5.07042,9.29577,0.3533696
Li+,30,5.35211,9.29577,0.3742376
Li+,30,5.6338,9.29577,0.3888124
Li+,30,5.91549,9.29577,0.3965737
Li+,30,6.19718,9.29577,0.3975802
Li+,30,6.47887,9.29577,0.3924452
Li+,30,6.76056,9.29577,0.3822534
Li+,30,7.04225,9.29577,0.3684301
Li+,30,7.32394,9.29577,0.3525771
Li+,30,7.60563,9.29577,0.3362944
Li+,30,7.88732,9.29577,0.3210079
Li+,30,8.16901,9.29577,0.3078227
Li+,30,8.4507,9.29577,0.2974175
Li+,30,8.73239,9.29577,0.2899925
Li+,30,9.01408,9.29577,0.285275
Li+,30,9.29577,9.29577,0.2825814
Li+,30,9.57746,9.29577,0.2809279
Li+,30,9.85915,9.29577,0.2791765
Li+,30,10.14085,9.29577,0.2761969
Li+,30,10.42254,9.29577,0.2710272
Li+,30,10.70423,9.29577,0.2630129
Li+,30,10.98592,9.29577,0.251907
Li+,30,11.26761,9.29577,0.2379207
Li+,30,11.5493,9.29577,0.2217163
Li+,30,11.83099,9.29577,0.2043448
Li+,30,12.11268,9.29577,0.1871334
Li+,30,12.39437,9.29577,0.1715367
Li+,30,12.67606,9.29577,0.1589684
Li+,30,12.95775,9.29577,0.1506331
Li+,30,13.23944,9.29577,0.1473771
Li+,30,13.52113,9.29577,0.149578
Li+,30,13.80282,9.29577,0.1570834
Li+,30,14.08451,9.29577,0.1692087
Li+,30,14.3662,9.29577,0.184795
Li+,30,14.64789,9.29577,0.2023196
Li+,30,14.92958,9.29577,0.2200491
Li+,30,15.21127,9.29577,0.2362181
Li+,30,15.49296,9.29577,0.2492122
Li+,30,15.77465,9.29577,0.2577376
Li+,30,16.05634,9.29577,0.2609553
Li+,30,16.33803,9.29577,0.2585678
Li+,30,16.61972,9.29577,0.250846
Li+,30,16.90141,9.29577,0.2385946
Li+,30,17.1831,9.29577,0.2230592
Li+,30,17.46479,9.29577,0.205786
Li+,30,17.74648,9.29577,0.1884482
Li+,30,18.02817,9.29577,0.1726604
Li+,30,18.30986,9.29577,0.1598
Li+,30,18.59155,9.29577,0.1508572
Li+,30,18.87324,9.29577,0.146328
Li+,30,19.15493,9.29577,0.1461644
Li+,30,19.43662,9.29577,0.149786
Li+,30,19.71831,9.29577,0.1561513
Li+,30,20.0,9.29577,0.1638815
Li+,30,0.0,9.57746,0.098373
Li+,30,0.28169,9.57746,0.1049787
Li+,30,0.56338,9.57746,0.1079233
Li+,30,0.84507,9.57746,0.1077623
Li+,30,1.12676,9.57746,0.105528
Li+,30,1.40845,9.57746,0.1026161
Li+,30,1.69014,9.57746,0.1006286
Li+,30,1.97183,9.57746,0.1011916
Li+,30,2.25352,9.57746,0.1057679
Li+,30,2.53521,9.57746,0.1154848
Li+,30,2.8169,9.57746,0.1309972
Li+,30,3.09859,9.57746,0.1523996
Li+,30,3.38028,9.57746,0.1791993
Li+,30,3.66197,9.57746,0.2103505
Li+,30,3.94366,9.57746,0.2443494
Li+,30,4.22535,9.57746,0.2793762
Li+,30,4.50704,9.57746,0.3134721
Li+,30,4.78873,9.57746,0.3447284
Li+,30,5.07042,9.57746,0.3714703
Li+,30,5.35211,9.57746,0.3924134
Li+,30,5.6338,9.57746,0.4067773
Li+,30,5.91549,9.57746,0.4143443
Li+,30,6.19718,9.57746,0.4154573
Li+,30,6.47887,9.57746,0.4109582
Li+,30,6.76056,9.57746,0.4020751
Li+,30,7.04225,9.57746,0.3902706
Li+,30,7.32394,9.57746,0.3770708
Li+,30,7.60563,9.57746,0.363892
Li+,30,7.88732,9.57746,0.3518876
Li+,30,8.16901,9.57746,0.3418303
Li+,30,8.4507,9.57746,0.3340433
Li+,30,8.73239,9.57746,0.3283885
Li+,30,9.01408,9.57746,0.3243105
Li+,30,9.29577,9.57746,0.320932
Li+,30,9.57746,9.57746,0.3171884
Li+,30,9.85915,9.57746,0.3119846
Li+,30,10.14085,9.57746,0.3043556
Li+,30,10.42254,9.57746,0.2936115
Li+,30,10.70423,9.57746,0.279449
Li+,30,10.98592,9.57746,0.2620164
Li+,30,11.26761,9.57746,0.2419227
Li+,30,11.5493,9.57746,0.2201906
Li+,30,11.83099,9.57746,0.1981571
Li+,30,12.11268,9.57746,0.1773333
Li+,30,12.39437,9.57746,0.1592385
Li+,30,12.67606,9.57746,0.1452292
Li+,30,12.95775,9.57746,0.1363409
Li+,30,13.23944,9.57746,0.1331624
Li+,30,13.52113,9.57746,0.1357575
Li+,30,13.80282,9.57746,0.1436428
Li+,30,14.08451,9.57746,0.155826
Li+,30,14.3662,9.57746,0.1709012
Li+,30,14.64789,9.57746,0.1871896
Li+,30,14.92958,9.57746,0.2029127
Li+,30,15.21127,9.57746,0.2163774
Li+,30,15.49296,9.57746,0.2261521
Li+,30,15.77465,9.57746,0.2312166
Li+,30,16.05634,9.57746,0.2310658
Li+,30,16.33803,9.57746,0.2257587
Li+,30,16.61972,9.57746,0.2159041
Li+,30,16.90141,9.57746,0.202588
Li+,30,17.1831,9.57746,0.1872467
Li+,30,17.46479,9.57746,0.171504
Li+,30,17.74648,9.57746,0.1569868
Li+,30,18.02817,9.57746,0.1451426
Li+,30,18.30986,9.57746,0.1370777
Li+,30,18.59155,9.57746,0.1334343
Li+,30,18.87324,9.57746,0.1343211
Li+,30,19.15493,9.57746,0.1393039
Li+,30,19.43662,9.57746,0.1474576
Li+,30,19.71831,9.57746,0.1574737
Li+,30,20.0,9.57746,0.1678106
Li+,30,0.0,9.85915,0.0913368
Li+,30,0.28169,9.85915,0.0933199
Li+,30,0.56338,9.85915,0.0921002
Li+,30,0.84507,9.85915,0.0885896
Li+,30,1.12676,9.85915,0.0841069
Li+,30,1.40845,9.85915,0.080234
Li+,30,1.69014,9.85915,0.0786394
Li+,30,1.97183,9.85915,0.080891
Li+,30,2.25352,9.85915,0.0882755
Li+,30,2.53521,9.85915,0.1016479
Li+,30,2.8169,9.85915,0.1213245
Li+,30,3.09859,9.85915,0.1470342
Li+,30,3.38028,9.85915,0.1779305
Li+,30,3.66197,9.85915,0.2126656
Li+,30,3.94366,9.85915,0.2495164
Li+,30,4.22535,9.85915,0.2865493
Li+,30,4.50704,9.85915,0.3218066
Li+,30,4.78873,9.85915,0.3534919
Li+,30,5.07042,9.85915,0.3801371
Li+,30,5.35211,9.85915,0.4007313
Li+,30,5.6338,9.85915,0.4147986
Li+,30,5.91549,9.85915,0.4224182
Li+,30,6.19718,9.85915,0.4241836
Li+,30,6.47887,9.85915,0.4211082
Li+,30,6.76056,9.85915,0.4144887
Li+,30,7.04225,9.85915,0.4057421
Li+,30,7.32394,9.85915,0.3962349
Li+,30,7.60563,9.85915,0.387126
Li+,30,7.88732,9.85915,0.3792387
Li+,30,8.16901,9.85915,0.3729789
Li+,30,8.4507,9.85915,0.3683056
Li+,30,8.73239,9.85915,0.364759
Li+,30,9.01408,9.85915,0.3615409
Li+,30,9.29577,9.85915,0.3576374
Li+,30,9.57746,9.85915,0.3519693
Li+,30,9.85915,9.85915,0.3435518
Li+,30,10.14085,9.85915,0.3316446
Li+,30,10.42254,9.85915,0.3158726
Li+,30,10.70423,9.85915,0.2963051
Li+,30,10.98592,9.85915,0.2734808
Li+,30,11.26761,9.85915,0.2483757
Li+,30,11.5493,9.85915,0.2223183
Li+,30,11.83099,9.85915,0.1968582
Li+,30,12.11268,9.85915,0.1736055
Li+,30,12.39437,9.85915,0.1540579
Li+,30,12.67606,9.85915,0.1394345
Li+,30,12.95775,9.85915,0.1305377
Li+,30,13.23944,9.85915,0.1276568
Li+,30,13.52113,9.85915,0.1305267
Li+,30,13.80282,9.85915,0.138347
Li+,30,14.08451,9.85915,0.1498586
Li+,30,14.3662,9.85915,0.1634721
Li+,30,14.64789,9.85915,0.1774327
Li+,30,14.92958,9.85915,0.1900035
Li+,30,15.21127,9.85915,0.1996489
Li+,30,15.49296,9.85915,0.2051945
Li+,30,15.77465,9.85915,0.2059496
Li+,30,16.05634,9.85915,0.2017751
Li+,30,16.33803,9.85915,0.1930917
Li+,30,16.61972,9.85915,0.1808259
Li+,30,16.90141,9.85915,0.166301
Li+,30,17.1831,9.85915,0.1510842
Li+,30,17.46479,9.85915,0.1368076
Li+,30,17.74648,9.85915,0.124983
Li+,30,18.02817,9.85915,0.1168306
Li+,30,18.30986,9.85915,0.1131421
Li+,30,18.59155,9.85915,0.1141917
Li+,30,18.87324,9.85915,0.1197061
Li+,30,19.15493,9.85915,0.1288966
Li+,30,19.43662,9.85915,0.1405487
Li+,30,19.71831,9.85915,0.1531599
Li+,30,20.0,9.85915,0.1651095
Li+,30,0.0,10.14085,0.0882163
Li+,30,0.28169,10.14085,0.0854064
Li+,30,0.56338,10.14085,0.0799902
Li+,30,0.84507,10.14085,0.073199
Li+,30,1.12676,10.14085,0.0665807
Li+,30,1.40845,10.14085,0.0618336
Li+,30,1.69014,10.14085,0.0606191
Li+,30,1.97183,10.14085,0.0643776
Li+,30,2.25352,10.14085,0.0741651
Li+,30,2.53521,10.14085,0.0905295
Li+,30,2.8169,10.14085,0.1134403
Li+,30,3.09859,10.14085,0.1422797
Li+,30,3.38028,10.14085,0.1758938
Li+,30,3.66197,10.14085,0.2127013
Li+,30,3.94366,10.14085,0.2508449
Li+,30,4.22535,10.14085,0.2883702
Li+,30,4.50704,10.14085,0.3234113
Li+,30,4.78873,10.14085,0.3543649
Li+,30,5.07042,10.14085,0.3800313
Li+,30,5.35211,10.14085,0.39971
Li+,30,5.6338,10.14085,0.4132393
Li+,30,5.91549,10.14085,0.4209761
Li+,30,6.19718,10.14085,0.4237205
Li+,30,6.47887,10.14085,0.4225938
Li+,30,6.76056,10.14085,0.418886
Li+,30,7.04225,10.14085,0.413889
Li+,30,7.32394,10.14085,0.4087377
Li+,30,7.60563,10.14085,0.4042743
Li+,30,7.88732,10.14085,0.4009542
Li+,30,8.16901,10.14085,0.3988027
Li+,30,8.4507,10.14085,0.3974263
Li+,30,8.73239,10.14085,0.3960792
Li+,30,9.01408,10.14085,0.3937744
Li+,30,9.29577,10.14085,0.3894268
Li+,30,9.57746,10.14085,0.3820114
Li+,30,9.85915,10.14085,0.370717
Li+,30,10.14085,10.14085,0.3550761
Li+,30,10.42254,10.14085,0.3350567
Li+,30,10.70423,10.14085,0.3111031
Li+,30,10.98592,10.14085,0.2841197
Li+,30,11.26761,10.14085,0.2553999
Li+,30,11.5493,10.14085,0.2265065
Li+,30,11.83099,10.14085,0.1991167
Li+,30,12.11268,10.14085,0.174849
Li+,30,12.39437,10.14085,0.1550916
Li+,30,12.67606,10.14085,0.1408519
Li+,30,12.95775,10.14085,0.1326441
Li+,30,13.23944,10.14085,0.1304291
Li+,30,13.52113,10.14085,0.1336125
Li+,30,13.80282,10.14085,0.1411038
Li+,30,14.08451,10.14085,0.1514291
Li+,30,14.3662,10.14085,0.162886
Li+,30,14.64789,10.14085,0.1737241
Li+,30,14.92958,10.14085,0.1823309
Li+,30,15.21127,10.14085,0.1874025
Li+,30,15.49296,10.14085,0.1880809
Li+,30,15.77465,10.14085,0.1840415
Li+,30,16.05634,10.14085,0.1755227
Li+,30,16.33803,10.14085,0.1632919
Li+,30,16.61972,10.14085,0.1485548
Li+,30,16.90141,10.14085,0.1328153
Li+,30,17.1831,10.14085,0.1177029
Li+,30,17.46479,10.14085,0.1047878
Li+,30,17.74648,10.14085,0.0954027
Li+,30,18.02817,10.14085,0.090492
Li+,30,18.30986,10.14085,0.0905053
Li+,30,18.59155,10.14085,0.0953473
Li+,30,18.87324,10.14085,0.1043885
Li+,30,19.15493,10.14085,0.1165363
Li+,30,19.43662,10.14085,0.1303581
Li+,30,19.71831,10.14085,0.1442423
Li+,30,20.0,10.14085,0.1565788
Li+,30,0.0,10.42254,0.0894131
Li+,30,0.28169,10.42254,0.0820829
Li+,30,0.56338,10.42254,0.072846
Li+,30,0.84507,10.42254,0.0631967
Li+,30,1.12676,10.42254,0.0548415
Li+,30,1.40845,10.42254,0.0495166
Li+,30,1.69014,10.42254,0.048801
Li+,30,1.97183,10.42254,0.0539435
Li+,30,2.25352,10.42254,0.0657237
Li+,30,2.53521,10.42254,0.0843626
Li+,30,2.8169,10.42254,0.1094907
Li+,30,3.09859,10.42254,0.1401793
Li+,30,3.38028,10.42254,0.1750281
Li+,30,3.66197,10.42254,0.2123025
Li+,30,3.94366,10.42254,0.2501027
Li+,30,4.22535,10.42254,0.286547
Li+,30,4.50704,10.42254,0.3199488
Li+,30,4.78873,10.42254,0.3489688
Li+,30,5.07042,10.42254,0.3727247
Li+,30,5.35211,10.42254,0.3908493
Li+,30,5.6338,10.42254,0.4034894
Li+,30,5.91549,10.42254,0.4112486
Li+,30,6.19718,10.42254,0.4150807
Li+,30,6.47887,10.42254,0.416148
Li+,30,6.76056,10.42254,0.4156604
Li+,30,7.04225,10.42254,0.4147152
Li+,30,7.32394,10.42254,0.4141564
Li+,30,7.60563,10.42254,0.41447
Li+,30,7.88732,10.42254,0.4157267
Li+,30,8.16901,10.42254,0.4175794
Li+,30,8.4507,10.42254,0.4193149
Li+,30,8.73239,10.42254,0.4199538
Li+,30,9.01408,10.42254,0.4183866
Li+,30,9.29577,10.42254,0.4135289
Li+,30,9.57746,10.42254,0.4044783
Li+,30,9.85915,10.42254,0.390653
Li+,30,10.14085,10.42254,0.3718957
Li+,30,10.42254,10.42254,0.3485294
Li+,30,10.70423,10.42254,0.3213579
Li+,30,10.98592,10.42254,0.2916094
Li+,30,11.26761,10.42254,0.2608293
Li+,30,11.5493,10.42254,0.230732
Li+,30,11.83099,10.42254,0.2030306
Li+,30,12.11268,10.42254,0.1792599
Li+,30,12.39437,10.42254,0.1606164
Li+,30,12.67606,10.42254,0.1478302
Li+,30,12.95775,10.42254,0.1410863
Li+,30,13.23944,10.42254,0.1400026
Li+,30,13.52113,10.42254,0.1436696
Li+,30,13.80282,10.42254,0.1507467
Li+,30,14.08451,10.42254,0.1596054
Li+,30,14.3662,10.42254,0.1685039
Li+,30,14.64789,10.42254,0.1757743
Li+,30,14.92958,10.42254,0.1800013
Li+,30,15.21127,10.42254,0.1801731
Li+,30,15.49296,10.42254,0.1757879
Li+,30,15.77465,10.42254,0.1669029
Li+,30,16.05634,10.42254,0.1541229
Li+,30,16.33803,10.42254,0.1385276
Li+,30,16.61972,10.42254,0.1215462
Li+,30,16.90141,10.42254,0.1047943
Li+,30,17.1831,10.42254,0.0898908
Li+,30,17.46479,10.42254,0.0782744
Li+,30,17.74648,10.42254,0.0710423
Li+,30,18.02817,10.42254,0.0688266
Li+,30,18.30986,10.42254,0.0717241
Li+,30,18.59155,10.42254,0.0792864
Li+,30,18.87324,10.42254,0.090571
Li+,30,19.15493,10.42254,0.1042477
Li+,30,19.43662,10.42254,0.118749
Li+,30,19.71831,10.42254,0.132445
Li+,30,20.0,10.42254,0.1438262
Li+,30,0.0,10.70423,0.094443
Li+,30,0.28169,10.70423,0.0832937
Li+,30,0.56338,10.70423,0.0710089
Li+,30,0.84507,10.70423,0.0592741
Li+,30,1.12676,10.70423,0.0498719
Li+,30,1.40845,10.70423,0.0444947
Li+,30,1.69014,10.70423,0.0445647
Li+,30,1.97183,10.70423,0.0510818
Li+,30,2.25352,10.70423,0.0645161
Li+,30,2.53521,10.70423,0.0847554
Li+,30,2.8169,10.70423,0.1111144
Li+,30,3.09859,10.70423,0.1424029
Li+,30,3.38028,10.70423,0.1770462
Li+,30,3.66197,10.70423,0.2132431
Li+,30,3.94366,10.70423,0.2491436
Li+,30,4.22535,10.70423,0.2830281
Li+,30,4.50704,10.70423,0.3134664
Li+,30,4.78873,10.70423,0.3394407
Li+,30,5.07042,10.70423,0.3604194
Li+,30,5.35211,10.70423,0.376374
Li+,30,5.6338,10.70423,0.3877397
Li+,30,5.91549,10.70423,0.3953236
Li+,30,6.19718,10.70423,0.4001742
Li+,30,6.47887,10.70423,0.4034267
Li+,30,6.76056,10.70423,0.4061437
Li+,30,7.04225,10.70423,0.4091696
Li+,30,7.32394,10.70423,0.4130162
Li+,30,7.60563,10.70423,0.4177936
Li+,30,7.88732,10.70423,0.423193
Li+,30,8.16901,10.70423,0.4285252
Li+,30,8.4507,10.70423,0.4328088
Li+,30,8.73239,10.70423,0.4348984
Li+,30,9.01408,10.70423,0.4336374
Li+,30,9.29577,10.70423,0.4280167
Li+,30,9.57746,10.70423,0.4173217
Li+,30,9.85915,10.70423,0.4012475
Li+,30,10.14085,10.70423,0.3799707
Li+,30,10.42254,10.70423,0.3541658
Li+,30,10.70423,10.70423,0.324965
Li+,30,10.98592,10.70423,0.2938636
Li+,30,11.26761,10.70423,0.2625822
Li+,30,11.5493,10.70423,0.2328982
Li+,30,11.83099,10.70423,0.2064675
Li+,30,12.11268,10.70423,0.1846546
Li+,30,12.39437,10.70423,0.1683913
Li+,30,12.67606,10.70423,0.1580796
Li+,30,12.95775,10.70423,0.1535494
Li+,30,13.23944,10.70423,0.1540788
Li+,30,13.52113,10.70423,0.1584719
Li+,30,13.80282,10.70423,0.165189
Li+,30,14.08451,10.70423,0.1725134
Li+,30,14.3662,10.70423,0.1787375
Li+,30,14.64789,10.70423,0.1823474
Li+,30,14.92958,10.70423,0.182186
Li+,30,15.21127,10.70423,0.1775762
Li+,30,15.49296,10.70423,0.1683912
Li+,30,15.77465,10.70423,0.1550634
Li+,30,16.05634,10.70423,0.1385321
Li+,30,16.33803,10.70423,0.1201347
Li+,30,16.61972,10.70423,0.1014543
Li+,30,16.90141,10.70423,0.0841413
Li+,30,17.1831,10.70423,0.0697276
Li+,30,17.46479,10.70423,0.0594553
Li+,30,17.74648,10.70423,0.0541389
Li+,30,18.02817,10.70423,0.0540752
Li+,30,18.30986,10.70423,0.0590132
Li+,30,18.59155,10.70423,0.0681839
Li+,30,18.87324,10.70423,0.0803897
Li+,30,19.15493,10.70423,0.0941402
Li+,30,19.43662,10.70423,0.1078215
Li+,30,19.71831,10.70423,0.1198777
Li+,30,20.0,10.70423,0.1289849
Li+,30,0.0,10.98592,0.1020265
Li+,30,0.28169,10.98592,0.0881214
Li+,30,0.56338,10.98592,0.0738973
Li+,30,0.84507,10.98592,0.0611465
Li+,30,1.12676,10.98592,0.0516399
Li+,30,1.40845,10.98592,0.0469427
Li+,30,1.69014,10.98592,0.0482516
Li+,30,1.97183,10.98592,0.0562707
Li+,30,2.25352,10.98592,0.0711395
Li+,30,2.53521,10.98592,0.0924212
Li+,30,2.8169,10.98592,0.1191506
Li+,30,3.09859,10.98592,0.1499368
Li+,30,3.38028,10.98592,0.1831087
Li+,30,3.66197,10.98592,0.2168859
Li+,30,3.94366,10.98592,0.2495566
Li+,30,4.22535,10.98592,0.2796423
Li+,30,4.50704,10.98592,0.3060317
Li+,30,4.78873,10.98592,0.3280687
Li+,30,5.07042,10.98592,0.3455862
Li+,30,5.35211,10.98592,0.3588826
Li+,30,5.6338,10.98592,0.3686458
Li+,30,5.91549,10.98592,0.3758333
Li+,30,6.19718,10.98592,0.3815241
Li+,30,6.47887,10.98592,0.3867607
Li+,30,6.76056,10.98592,0.3923993
Li+,30,7.04225,10.98592,0.3989871
Li+,30,7.32394,10.98592,0.4066808
Li+,30,7.60563,10.98592,0.4152154
Li+,30,7.88732,10.98592,0.4239298
Li+,30,8.16901,10.98592,0.4318424
Li+,30,8.4507,10.98592,0.4377715
Li+,30,8.73239,10.98592,0.4404841
Li+,30,9.01408,10.98592,0.4388575
Li+,30,9.29577,10.98592,0.4320319
Li+,30,9.57746,10.98592,0.4195389
Li+,30,9.85915,10.98592,0.4013875
Li+,30,10.14085,10.98592,0.3780977
Li+,30,10.42254,10.98592,0.3506773
Li+,30,10.70423,10.98592,0.3205416
Li+,30,10.98592,10.98592,0.289386
Li+,30,11.26761,10.98592,0.2590231
Li+,30,11.5493,10.98592,0.2312031
Li+,30,11.83099,10.98592,0.207437
Li+,30,12.11268,10.98592,0.1888424
Li+,30,12.39437,10.98592,0.1760287
Li+,30,12.67606,10.98592,0.1690355
Li+,30,12.95775,10.98592,0.1673319
Li+,30,13.23944,10.98592,0.1698756
Li+,30,13.52113,10.98592,0.1752278
Li+,30,13.80282,10.98592,0.1817105
Li+,30,14.08451,10.98592,0.1875892
Li+,30,14.3662,10.98592,0.191261
Li+,30,14.64789,10.98592,0.1914286
Li+,30,14.92958,10.98592,0.1872387
Li+,30,15.21127,10.98592,0.1783727
Li+,30,15.49296,10.98592,0.1650764
Li+,30,15.77465,10.98592,0.148129
Li+,30,16.05634,10.98592,0.1287523
Li+,30,16.33803,10.98592,0.1084712
Li+,30,16.61972,10.98592,0.0889425
Li+,30,16.90141,10.98592,0.0717687
Li+,30,17.1831,10.98592,0.0583201
Li+,30,17.46479,10.98592,0.0495833
Li+,30,17.74648,10.98592,0.0460541
Li+,30,18.02817,10.98592,0.0476856
Li+,30,18.30986,10.98592,0.0538979
Li+,30,18.59155,10.98592,0.0636483
Li+,30,18.87324,10.98592,0.0755519
Li+,30,19.15493,10.98592,0.0880419
Li+,30,19.43662,10.98592,0.0995476
Li+,30,19.71831,10.98592,0.1086737
Li+,30,20.0,10.98592,0.1143568
Li+,30,0.0,11.26761,0.1103122
Li+,30,0.28169,11.26761,0.0949663
Li+,30,0.56338,11.26761,0.0801411
Li+,30,0.84507,11.26761,0.0676445
Li+,30,1.12676,11.26761,0.059146
Li+,30,1.40845,11.26761,0.056005
Li+,30,1.69014,11.26761,0.0591329
Li+,30,1.97183,11.26761,0.068903
Li+,30,2.25352,11.26761,0.0851177
Li+,30,2.53521,11.26761,0.1070374
Li+,30,2.8169,11.26761,0.1334647
Li+,30,3.09859,11.26761,0.1628758
Li+,30,3.38028,11.26761,0.1935832
Li+,30,3.66197,11.26761,0.2239114
Li+,30,3.94366,11.26761,0.2523647
Li+,30,4.22535,11.26761,0.2777708
Li+,30,4.50704,11.26761,0.299381
Li+,30,4.78873,11.26761,0.3169203
Li+,30,5.07042,11.26761,0.3305798
Li+,30,5.35211,11.26761,0.3409548
Li+,30,5.6338,11.26761,0.348936
Li+,30,5.91549,11.26761,0.355569
Li+,30,6.19718,11.26761,0.3618974
Li+,30,6.47887,11.26761,0.368809
Li+,30,6.76056,11.26761,0.3769053
Li+,30,7.04225,11.26761,0.3864074
Li+,30,7.32394,11.26761,0.3971117
Li+,30,7.60563,11.26761,0.4084002
Li+,30,7.88732,11.26761,0.4193048
Li+,30,8.16901,11.26761,0.4286179
Li+,30,8.4507,11.26761,0.4350372
Li+,30,8.73239,11.26761,0.4373277
Li+,30,9.01408,11.26761,0.4344819
Li+,30,9.29577,11.26761,0.4258586
Li+,30,9.57746,11.26761,0.4112845
Li+,30,9.85915,11.26761,0.3911059
Li+,30,10.14085,11.26761,0.3661821
Li+,30,10.42254,11.26761,0.3378218
Li+,30,10.70423,11.26761,0.3076675
Li+,30,10.98592,11.26761,0.2775397
Li+,30,11.26761,11.26761,0.2492585
Li+,30,11.5493,11.26761,0.2244611
Li+,30,11.83099,11.26761,0.204436
Li+,30,12.11268,11.26761,0.1899919
Li+,30,12.39437,11.26761,0.1813766
Li+,30,12.67606,11.26761,0.1782545
Li+,30,12.95775,11.26761,0.1797465
Li+,30,13.23944,11.26761,0.1845282
Li+,30,13.52113,11.26761,0.1909746
Li+,30,13.80282,11.26761,0.1973378
Li+,30,14.08451,11.26761,0.2019369
Li+,30,14.3662,11.26761,0.2033394
Li+,30,14.64789,11.26761,0.2005151
Li+,30,14.92958,11.26761,0.1929448
Li+,30,15.21127,11.26761,0.180672
Li+,30,15.49296,11.26761,0.164293
Li+,30,15.77465,11.26761,0.1448857
Li+,30,16.05634,11.26761,0.1238857
Li+,30,16.33803,11.26761,0.1029237
Li+,30,16.61972,11.26761,0.0836424
Li+,30,16.90141,11.26761,0.067514
Li+,30,17.1831,11.26761,0.0556775
Li+,30,17.46479,11.26761,0.0488147
Li+,30,17.74648,11.26761,0.0470798
Li+,30,18.02817,11.26761,0.0500871
Li+,30,18.30986,11.26761,0.0569612
Li+,30,18.59155,11.26761,0.0664423
Li+,30,18.87324,11.26761,0.0770337
Li+,30,19.15493,11.26761,0.087176
Li+,30,19.43662,11.26761,0.0954271
Li+,30,19.71831,11.26761,0.1006286
Li+,30,20.0,11.26761,0.1020377
Li+,30,0.0,11.5493,0.1171962
Li+,30,0.28169,11.5493,0.1018359
Li+,30,0.56338,11.5493,0.08784
Li+,30,0.84507,11.5493,0.0769392
Li+,30,1.12676,11.5493,0.0706159
Li+,30,1.40845,11.5493,0.0699539
Li+,30,1.69014,11.5493,0.0755323
Li+,30,1.97183,11.5493,0.0873733
Li+,30,2.25352,11.5493,0.1049508
Li+,30,2.53521,11.5493,0.1272571
Li+,30,2.8169,11.5493,0.1529192
Li+,30,3.09859,11.5493,0.1803522
Li+,30,3.38028,11.5493,0.2079307
Li+,30,3.66197,11.5493,0.2341596
Li+,30,3.94366,11.5493,0.2578242
Li+,30,4.22535,11.5493,0.2781038
Li+,30,4.50704,11.5493,0.2946357
Li+,30,4.78873,11.5493,0.3075235
Li+,30,5.07042,11.5493,0.3172895
Li+,30,5.35211,11.5493,0.3247776
Li+,30,5.6338,11.5493,0.3310199
Li+,30,5.91549,11.5493,0.3370814
Li+,30,6.19718,11.5493,0.3439036
Li+,30,6.47887,11.5493,0.3521649
Li+,30,6.76056,11.5493,0.3621749
Li+,30,7.04225,11.5493,0.3738155
Li+,30,7.32394,11.5493,0.3865361
Li+,30,7.60563,11.5493,0.3994044
Li+,30,7.88732,11.5493,0.4112072
Li+,30,8.16901,11.5493,0.4205888
Li+,30,8.4507,11.5493,0.4262137
Li+,30,8.73239,11.5493,0.4269313
Li+,30,9.01408,11.5493,0.4219267
Li+,30,9.29577,11.5493,0.4108369
Li+,30,9.57746,11.5493,0.3938203
Li+,30,9.85915,11.5493,0.3715692
Li+,30,10.14085,11.5493,0.3452633
Li+,30,10.42254,11.5493,0.3164677
Li+,30,10.70423,11.5493,0.286987
Li+,30,10.98592,11.5493,0.2586892
Li+,30,11.26761,11.5493,0.2333199
Li+,30,11.5493,11.5493,0.2123264
Li+,30,11.83099,11.5493,0.196711
Li+,30,12.11268,11.5493,0.1869307
Li+,30,12.39437,11.5493,0.1828535
Li+,30,12.67606,11.5493,0.1837772
Li+,30,12.95775,11.5493,0.1885084
Li+,30,13.23944,11.5493,0.1954946
Li+,30,13.52113,11.5493,0.2029929
Li+,30,13.80282,11.5493,0.2092595
Li+,30,14.08451,11.5493,0.2127373
Li+,30,14.3662,11.5493,0.2122221
Li+,30,14.64789,11.5493,0.2069889
Li+,30,14.92958,11.5493,0.1968656
Li+,30,15.21127,11.5493,0.1822439
Li+,30,15.49296,11.5493,0.1640296
Li+,30,15.77465,11.5493,0.1435351
Li+,30,16.05634,11.5493,0.1223294
Li+,30,16.33803,11.5493,0.1020595
Li+,30,16.61972,11.5493,0.0842661
Li+,30,16.90141,11.5493,0.0702119
Li+,30,17.1831,11.5493,0.0607441
Li+,30,17.46479,11.5493,0.0562036
Li+,30,17.74648,11.5493,0.0563937
Li+,30,18.02817,11.5493,0.0606093
Li+,30,18.30986,11.5493,0.0677245
Li+,30,18.59155,11.5493,0.076327
Li+,30,18.87324,11.5493,0.0848855
Li+,30,19.15493,11.5493,0.0919293
Li+,30,19.43662,11.5493,0.0962205
Li+,30,19.71831,11.5493,0.096899
Li+,30,20.0,11.5493,0.0935835
Li+,30,0.0,11.83099,0.1206878
Li+,30,0.28169,11.83099,0.1066993
Li+,30,0.56338,11.83099,0.094904
Li+,30,0.84507,11.83099,0.0868662
